marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,segmento,valor
acer,2012.0,4,4,8.0,não,0,2.0,486.0,FULLHD,AMOLED,não,2000.0,250,premium,19063
asus,2018.0,6,8,4.0,não,0,,45.0,FULLHD,AMOLED,sim,0.0,500,2em1,11008
,2020.0,12,20,,não,0,,575.0,FULLHD,TN,não,0.0,250,ultraportatil,16365
positivo,2011.0,6,11,12.0,não,0,,215.0,HD,TN,não,500.0,0,entrada,6595
apple,2018.0,12,23,,não,0,,429.0,4K,OLED,não,0.0,250,premium,25034
,2014.0,8,14,,não,0,2.0,542.0,QUADHD,AMOLED,sim,1000.0,250,,24761
xiaomi,2018.0,6,12,,não,0,3.0,559.0,QUADHD,OLED,não,0.0,2000,premium,21314
acer,2019.0,4,7,64.0,não,0,,141.0,HD,IPS,não,500.0,0,,6390
xiaomi,2020.0,8,12,16.0,não,0,2.0,414.0,FULLHD,AMOLED,não,0.0,250,premium,15938
xiaomi,2018.0,4,4,16.0,não,0,,427.0,QUADHD,OLED,não,0.0,500,premium,15476
hp,2023.0,10,18,,sim,4,4.0,168.0,FULLHD,OLED,não,0.0,2000,jogos_entrada,10994
lenovo,2021.0,6,8,8.0,não,0,3.0,521.0,FULLHD,OLED,não,0.0,500,premium,21110
hp,2022.0,8,11,8.0,sim,2,,,FULLHD,TN,não,0.0,250,jogos_entrada,6071
apple,2015.0,4,6,16.0,não,0,,461.0,QUADHD,AMOLED,não,0.0,500,premium,19991
lenovo,2018.0,8,15,12.0,sim,4,,166.0,FULLHD,VA,não,0.0,250,jogos_entrada,10002
,2011.0,6,12,16.0,sim,6,,145.0,4K,OLED,não,0.0,500,,11716
asus,2017.0,4,5,8.0,não,0,2.0,219.0,FULLHD,IPS,sim,0.0,500,2em1,11382
samsung,2011.0,4,6,16.0,sim,6,,137.0,QUADHD,OLED,não,2000.0,250,,12911
acer,2012.0,6,9,2.0,não,0,3.0,585.0,FULLHD,AMOLED,sim,500.0,250,2em1,14927
xiaomi,2021.0,6,7,8.0,não,0,2.0,600.0,FULLHD,AMOLED,não,0.0,500,premium,20408
samsung,2010.0,2,2,8.0,sim,2,2.0,,FULLHD,OLED,não,0.0,1000,,8288
,2023.0,10,11,12.0,sim,4,,155.0,FULLHD,TN,não,0.0,250,jogos_entrada,9098
apple,2019.0,6,8,16.0,não,0,2.0,520.0,FULLHD,OLED,não,0.0,250,premium,22363
hp,2010.0,12,23,16.0,sim,6,3.0,127.0,FULLHD,IPS,não,0.0,250,jogos_intermediarios,11578
razer,2012.0,4,5,8.0,não,0,,,FULLHD,OLED,não,250.0,250,premium,14636
,2014.0,8,12,16.0,não,0,3.0,452.0,QUADHD,OLED,não,1000.0,250,premium,14560
apple,2012.0,4,8,16.0,não,0,2.0,549.0,4K,OLED,não,2000.0,250,premium,18192
acer,2013.0,4,4,12.0,não,0,,425.0,HD,IPS,não,2000.0,0,entrada,10307
hp,2020.0,10,13,4.0,não,0,,539.0,FULLHD,VA,não,0.0,2000,ultraportatil,20508
huawei,2018.0,8,12,,não,0,,583.0,4K,OLED,não,0.0,250,premium,26386
dell,,10,19,8.0,sim,2,,174.0,FULLHD,VA,não,0.0,250,jogos_entrada,10019
dell,2022.0,8,10,6.0,não,0,2.0,425.0,FULLHD,AMOLED,sim,0.0,250,2em1,16419
huawei,2015.0,8,11,8.0,não,0,,453.0,4K,AMOLED,não,0.0,2000,premium,20103
dell,2010.0,2,2,12.0,sim,4,2.0,135.0,FULLHD,IPS,não,1000.0,125,jogos_entrada,7469
,2016.0,8,14,8.0,sim,4,4.0,,FULLHD,IPS,não,0.0,1000,jogos_entrada,7512
razer,2016.0,6,9,16.0,sim,6,,50.0,4K,OLED,não,0.0,250,jogos_premium,19725
acer,2023.0,6,12,6.0,não,0,,193.0,FULLHD,IPS,sim,0.0,250,2em1,9275
lenovo,2016.0,10,17,12.0,sim,4,4.0,64.0,FULLHD,IPS,não,0.0,250,jogos_entrada,7776
huawei,2012.0,6,11,,não,0,,525.0,4K,AMOLED,não,1000.0,250,premium,24469
xiaomi,2012.0,6,7,16.0,não,0,,554.0,4K,AMOLED,não,2000.0,250,premium,21841
hp,2019.0,12,23,,sim,2,4.0,153.0,FULLHD,TN,não,0.0,2000,jogos_entrada,9467
xiaomi,2016.0,12,19,8.0,não,0,,513.0,QUADHD,AMOLED,não,0.0,2000,premium,20176
asus,2010.0,12,13,8.0,não,0,,566.0,QUADHD,OLED,não,250.0,250,premium,25597
samsung,2010.0,2,2,6.0,não,0,,,FULLHD,IPS,sim,1000.0,250,2em1,17145
,2010.0,10,20,8.0,não,0,,417.0,4K,OLED,não,1000.0,250,premium,16593
lenovo,2012.0,12,13,,sim,6,1.0,193.0,4K,AMOLED,não,1000.0,500,,23796
positivo,2018.0,4,5,8.0,não,0,3.0,86.0,HD,TN,não,250.0,0,entrada,4229
positivo,2014.0,8,9,2.0,não,0,,67.0,HD,IPS,não,500.0,0,entrada,4823
huawei,2014.0,8,14,8.0,não,0,2.0,,QUADHD,OLED,não,250.0,250,premium,23647
,2021.0,10,16,16.0,sim,6,4.0,99.0,4K,AMOLED,não,0.0,250,jogos_premium,12831
,,4,6,6.0,não,0,2.0,31.0,FULLHD,IPS,sim,0.0,2000,2em1,10246
asus,2010.0,6,12,12.0,não,0,3.0,65.0,FULLHD,AMOLED,sim,250.0,250,2em1,7532
positivo,2013.0,4,6,16.0,não,0,1.0,,HD,IPS,não,250.0,0,,6196
hp,2012.0,6,6,12.0,sim,2,2.0,157.0,FULLHD,VA,não,250.0,125,jogos_entrada,8038
,2010.0,8,15,16.0,não,0,2.0,464.0,4K,AMOLED,não,1000.0,250,premium,18561
apple,2015.0,8,12,16.0,não,0,2.0,593.0,4K,OLED,não,0.0,500,premium,17439
samsung,2011.0,4,7,16.0,não,0,3.0,418.0,QUADHD,AMOLED,sim,2000.0,250,premium,22427
dell,2018.0,10,17,,não,0,1.0,,HD,OLED,não,1000.0,0,intermediario,14100
hp,2023.0,12,21,4.0,não,0,2.0,524.0,FULLHD,OLED,não,0.0,1000,ultraportatil,17841
positivo,2018.0,10,16,4.0,não,0,,60.0,HD,TN,não,500.0,0,entrada,4565
lenovo,2011.0,10,17,,sim,6,3.0,65.0,QUADHD,TN,não,250.0,1000,jogos_intermediarios,9361
lenovo,2016.0,8,15,6.0,não,0,,510.0,HD,OLED,não,500.0,0,intermediario,14129
hp,2017.0,12,20,16.0,sim,6,2.0,,FULLHD,VA,não,0.0,250,jogos_intermediarios,10675
lenovo,2013.0,6,8,32.0,sim,6,,152.0,4K,AMOLED,não,250.0,250,jogos_premium,22961
,2012.0,6,6,12.0,não,0,,519.0,HD,TN,não,1000.0,0,,13463
lenovo,2022.0,4,6,2.0,não,0,3.0,537.0,FULLHD,TN,não,0.0,500,ultraportatil,14510
samsung,2023.0,12,12,16.0,não,0,1.0,291.0,HD,OLED,não,0.0,2000,,10809
hp,2016.0,6,7,,sim,2,,,FULLHD,TN,não,,500,jogos_entrada,9396
asus,2015.0,6,11,8.0,não,0,,553.0,HD,OLED,não,0.0,250,intermediario,14983
apple,2021.0,10,10,8.0,não,0,2.0,,QUADHD,OLED,não,0.0,2000,,21428
positivo,2018.0,8,14,4.0,não,0,,,HD,IPS,não,1000.0,0,entrada,7249
asus,2010.0,4,8,16.0,não,0,,224.0,HD,IPS,não,500.0,0,intermediario,8670
dell,2013.0,6,7,6.0,não,0,,530.0,FULLHD,TN,não,0.0,2000,ultraportatil,18185
asus,,6,9,12.0,não,0,,256.0,HD,TN,não,500.0,0,entrada,7264
xiaomi,2014.0,10,13,8.0,não,0,,,4K,OLED,não,1000.0,250,premium,16254
xiaomi,2011.0,8,15,8.0,não,0,3.0,535.0,FULLHD,OLED,não,250.0,250,premium,15517
razer,2014.0,10,18,16.0,não,0,2.0,538.0,FULLHD,AMOLED,não,500.0,250,,19793
lenovo,,6,8,16.0,sim,4,,176.0,FULLHD,TN,não,2000.0,250,jogos_intermediarios,10519
asus,2011.0,2,4,4.0,não,0,,,HD,IPS,não,2000.0,0,entrada,11229
lenovo,2011.0,6,7,6.0,não,0,1.0,593.0,HD,OLED,não,0.0,2000,intermediario,14823
lenovo,2011.0,4,5,16.0,sim,6,,78.0,4K,OLED,não,2000.0,1000,jogos_premium,12422
huawei,2018.0,8,14,8.0,não,0,2.0,492.0,4K,OLED,não,0.0,2000,premium,18455
acer,,4,6,16.0,não,0,,,4K,OLED,não,0.0,500,premium,23398
lenovo,2019.0,6,11,12.0,não,0,4.0,,HD,IPS,não,250.0,0,entrada,5036
lenovo,2022.0,8,16,6.0,não,0,2.0,518.0,FULLHD,VA,não,0.0,1000,ultraportatil,16775
lenovo,2016.0,6,9,6.0,não,0,2.0,505.0,FULLHD,OLED,não,0.0,250,ultraportatil,18220
samsung,2014.0,10,12,8.0,não,0,,289.0,FULLHD,AMOLED,sim,1000.0,250,2em1,11290
razer,2019.0,12,22,16.0,sim,6,4.0,84.0,FULLHD,AMOLED,não,0.0,2000,jogos_premium,13342
lenovo,2023.0,4,6,8.0,sim,2,,,FULLHD,TN,não,0.0,500,jogos_entrada,7360
,2016.0,4,5,32.0,sim,6,,57.0,4K,AMOLED,não,0.0,1000,jogos_premium,23722
acer,2021.0,12,18,32.0,sim,6,,187.0,4K,AMOLED,não,0.0,2000,jogos_premium,20116
xiaomi,2013.0,4,7,8.0,não,0,,544.0,4K,AMOLED,não,1000.0,250,premium,19552
samsung,2018.0,4,5,16.0,não,0,,544.0,FULLHD,TN,não,0.0,2000,ultraportatil,19684
huawei,2011.0,4,4,,não,0,3.0,489.0,QUADHD,OLED,não,1000.0,250,,23000
huawei,2011.0,10,18,8.0,não,0,,438.0,4K,OLED,não,250.0,250,premium,16992
huawei,2017.0,6,9,16.0,não,0,,430.0,QUADHD,AMOLED,não,0.0,1000,premium,17650
,2014.0,8,14,8.0,não,0,3.0,592.0,QUADHD,OLED,não,1000.0,250,premium,17519
acer,2015.0,10,10,32.0,não,0,3.0,563.0,FULLHD,OLED,não,0.0,250,ultraportatil,19456
hp,2015.0,10,15,4.0,não,0,,583.0,FULLHD,TN,não,0.0,1000,ultraportatil,15445
acer,2016.0,6,10,8.0,sim,4,1.0,124.0,FULLHD,OLED,não,0.0,2000,jogos_entrada,8558
asus,2018.0,8,8,8.0,não,0,,584.0,QUADHD,IPS,sim,0.0,500,,19925
hp,2015.0,4,5,16.0,não,0,2.0,,FULLHD,IPS,não,0.0,2000,,20089
asus,2020.0,8,15,6.0,não,0,1.0,400.0,HD,VA,não,1000.0,0,intermediario,11581
,2014.0,10,20,16.0,não,0,,477.0,FULLHD,OLED,não,0.0,500,premium,19837
xiaomi,2010.0,4,6,16.0,não,0,,582.0,FULLHD,AMOLED,não,250.0,250,premium,22191
apple,2016.0,8,8,8.0,não,0,3.0,500.0,FULLHD,AMOLED,não,0.0,1000,premium,18367
asus,2023.0,10,11,,não,0,,,FULLHD,VA,não,0.0,2000,ultraportatil,22479
,2010.0,12,20,16.0,não,0,,527.0,4K,OLED,não,500.0,250,premium,17522
hp,2018.0,4,8,32.0,não,0,3.0,554.0,FULLHD,TN,não,0.0,2000,ultraportatil,18603
xiaomi,2017.0,10,15,16.0,não,0,3.0,460.0,FULLHD,AMOLED,não,0.0,2000,premium,18759
xiaomi,2015.0,10,18,,não,0,3.0,,QUADHD,AMOLED,não,0.0,250,premium,18006
dell,2021.0,4,8,64.0,não,0,4.0,99.0,HD,TN,não,,0,entrada,5784
lenovo,2021.0,12,16,,não,0,,41.0,HD,OLED,não,2000.0,0,intermediario,7770
acer,2016.0,6,10,12.0,sim,4,1.0,71.0,FULLHD,VA,não,0.0,1000,jogos_entrada,8190
asus,2014.0,10,20,,não,0,3.0,540.0,HD,OLED,não,1000.0,0,intermediario,14581
razer,2022.0,10,14,16.0,não,0,3.0,500.0,4K,OLED,não,0.0,500,,24592
asus,2019.0,8,10,2.0,não,0,,381.0,HD,OLED,não,0.0,250,intermediario,10731
dell,2023.0,6,8,,não,0,2.0,437.0,FULLHD,IPS,sim,0.0,250,2em1,16148
xiaomi,2020.0,4,6,8.0,não,0,,506.0,FULLHD,OLED,não,0.0,250,premium,15709
apple,2012.0,6,6,8.0,não,0,2.0,580.0,4K,AMOLED,não,500.0,250,premium,25498
xiaomi,2013.0,6,12,16.0,não,0,,542.0,QUADHD,OLED,não,2000.0,250,premium,22199
apple,2011.0,6,10,16.0,não,0,,,QUADHD,OLED,não,0.0,250,premium,17732
samsung,2018.0,8,12,32.0,não,0,,542.0,FULLHD,IPS,não,0.0,1000,ultraportatil,16134
positivo,2010.0,4,4,,não,0,4.0,175.0,HD,IPS,não,250.0,0,entrada,5069
asus,2023.0,4,8,6.0,não,0,4.0,,HD,IPS,não,250.0,1000,entrada,5330
apple,2022.0,8,10,16.0,não,0,2.0,,QUADHD,OLED,não,0.0,1000,premium,23722
dell,2020.0,12,14,16.0,sim,6,4.0,,QUADHD,AMOLED,não,0.0,1000,jogos_premium,24541
xiaomi,2011.0,10,14,,não,0,3.0,,QUADHD,OLED,não,0.0,250,premium,22494
dell,2022.0,4,4,12.0,sim,4,,84.0,FULLHD,TN,não,0.0,2000,jogos_entrada,7690
razer,2019.0,12,24,8.0,não,0,3.0,,4K,OLED,não,0.0,2000,premium,25931
lenovo,2021.0,4,8,2.0,não,0,,224.0,HD,VA,não,1000.0,0,intermediario,8549
xiaomi,2011.0,12,19,8.0,não,0,2.0,416.0,4K,AMOLED,não,1000.0,250,premium,23212
apple,2012.0,12,18,8.0,não,0,,596.0,QUADHD,AMOLED,não,2000.0,250,premium,17589
razer,2023.0,10,13,8.0,não,0,3.0,,4K,AMOLED,não,0.0,500,premium,17613
huawei,2023.0,6,12,16.0,não,0,,535.0,4K,AMOLED,não,0.0,500,premium,17739
apple,2015.0,6,11,8.0,não,0,,523.0,4K,AMOLED,não,0.0,1000,premium,16494
razer,2020.0,12,22,16.0,sim,6,4.0,34.0,QUADHD,OLED,não,0.0,2000,jogos_premium,16818
,2018.0,4,8,12.0,não,0,4.0,152.0,HD,TN,não,1000.0,0,intermediario,7938
dell,2013.0,6,10,8.0,sim,4,1.0,,FULLHD,IPS,não,250.0,125,jogos_entrada,8879
positivo,2016.0,8,14,,não,0,1.0,138.0,HD,TN,não,0.0,250,entrada,6214
apple,2018.0,8,14,8.0,não,0,2.0,596.0,QUADHD,OLED,não,0.0,2000,premium,17990
positivo,2012.0,2,4,6.0,não,0,4.0,217.0,HD,IPS,não,500.0,0,entrada,5658
hp,2012.0,8,14,12.0,sim,4,,167.0,QUADHD,IPS,não,500.0,2000,jogos_intermediarios,11210
huawei,2021.0,6,7,16.0,não,0,,598.0,4K,AMOLED,não,0.0,500,premium,25847
positivo,2023.0,10,19,,não,0,,216.0,HD,TN,não,1000.0,125,entrada,7589
asus,2013.0,6,9,2.0,não,0,3.0,540.0,FULLHD,AMOLED,sim,250.0,250,2em1,17444
apple,2012.0,8,15,16.0,não,0,,535.0,QUADHD,AMOLED,não,1000.0,250,,24603
,2014.0,8,12,12.0,sim,6,3.0,156.0,4K,TN,não,0.0,500,jogos_intermediarios,10568
hp,2023.0,8,12,16.0,não,0,3.0,568.0,FULLHD,VA,não,0.0,2000,ultraportatil,21496
razer,2016.0,12,22,,não,0,,571.0,4K,AMOLED,não,0.0,250,premium,24943
hp,2013.0,6,9,16.0,não,0,,532.0,FULLHD,TN,não,1000.0,500,ultraportatil,18729
huawei,2021.0,10,13,,não,0,,593.0,4K,AMOLED,não,0.0,250,premium,26164
xiaomi,,6,11,,não,0,,,QUADHD,OLED,não,0.0,2000,premium,18716
,2021.0,8,14,16.0,não,0,2.0,571.0,QUADHD,AMOLED,não,0.0,2000,,25322
apple,2016.0,6,7,8.0,não,0,2.0,580.0,4K,AMOLED,não,0.0,1000,premium,26295
dell,2016.0,8,9,2.0,não,0,,572.0,FULLHD,OLED,não,0.0,1000,ultraportatil,20853
huawei,2016.0,10,20,16.0,não,0,3.0,510.0,FULLHD,AMOLED,não,0.0,250,premium,24928
lenovo,2016.0,12,17,,não,0,2.0,532.0,4K,OLED,não,0.0,1000,premium,25052
hp,2021.0,12,13,12.0,não,0,2.0,,FULLHD,IPS,não,0.0,1000,ultraportatil,16081
lenovo,2020.0,8,16,16.0,não,0,3.0,477.0,4K,OLED,não,0.0,250,,22487
acer,2020.0,10,12,6.0,não,0,3.0,534.0,FULLHD,TN,não,0.0,2000,ultraportatil,18755
xiaomi,2023.0,8,9,16.0,não,0,2.0,,FULLHD,AMOLED,não,0.0,500,premium,14219
asus,2020.0,12,19,12.0,não,0,2.0,558.0,FULLHD,VA,não,0.0,250,ultraportatil,15946
razer,2015.0,10,15,8.0,não,0,,,QUADHD,AMOLED,não,0.0,500,premium,24609
,2017.0,6,8,32.0,sim,6,,,QUADHD,OLED,não,0.0,250,jogos_premium,16224
dell,2017.0,8,9,,sim,6,2.0,,4K,IPS,não,0.0,2000,jogos_intermediarios,12979
lenovo,2010.0,12,24,,não,0,2.0,533.0,4K,OLED,não,250.0,250,premium,22589
samsung,2017.0,8,8,64.0,não,0,2.0,578.0,FULLHD,IPS,não,0.0,250,,19231
samsung,2016.0,8,9,8.0,sim,2,,,FULLHD,OLED,não,0.0,500,jogos_entrada,8683
,,6,11,12.0,sim,4,,194.0,FULLHD,VA,não,500.0,500,,8857
acer,2011.0,4,7,8.0,sim,2,,162.0,FULLHD,VA,não,250.0,2000,jogos_entrada,8645
dell,2022.0,8,10,12.0,sim,8,,,4K,TN,não,0.0,1000,jogos_intermediarios,12004
apple,2016.0,8,16,8.0,não,0,2.0,553.0,FULLHD,OLED,não,0.0,250,premium,17627
apple,2012.0,6,6,8.0,não,0,,594.0,4K,AMOLED,não,2000.0,250,premium,24785
positivo,2019.0,6,12,,não,0,3.0,299.0,HD,IPS,não,0.0,2000,entrada,9536
samsung,2023.0,8,15,12.0,sim,4,4.0,161.0,QUADHD,VA,não,0.0,2000,jogos_intermediarios,12472
positivo,2020.0,8,16,4.0,não,0,2.0,153.0,HD,TN,não,250.0,0,entrada,5672
asus,2023.0,10,14,4.0,não,0,,,HD,IPS,não,500.0,2000,entrada,14071
dell,2011.0,6,7,2.0,não,0,2.0,,HD,TN,não,250.0,0,intermediario,8229
,2019.0,6,9,2.0,não,0,,361.0,FULLHD,AMOLED,sim,0.0,1000,2em1,11771
dell,2023.0,10,14,8.0,não,0,,,FULLHD,OLED,não,0.0,500,ultraportatil,15507
,2012.0,10,19,8.0,não,0,,479.0,4K,AMOLED,não,500.0,250,premium,24867
xiaomi,2015.0,8,8,8.0,não,0,,497.0,4K,OLED,não,0.0,500,premium,20712
lenovo,2020.0,8,16,,não,0,,399.0,FULLHD,IPS,sim,0.0,250,2em1,13104
apple,2023.0,4,6,16.0,não,0,,,QUADHD,OLED,não,0.0,500,premium,24360
lenovo,2020.0,8,16,16.0,não,0,3.0,,FULLHD,OLED,não,0.0,2000,ultraportatil,19110
hp,2019.0,10,17,8.0,sim,2,4.0,105.0,FULLHD,VA,não,0.0,500,jogos_entrada,8811
samsung,2017.0,8,8,8.0,não,0,,,HD,OLED,não,0.0,1000,,14450
lenovo,2014.0,6,11,,sim,6,,127.0,FULLHD,AMOLED,não,2000.0,125,jogos_premium,21977
xiaomi,2015.0,10,20,16.0,não,0,2.0,563.0,4K,OLED,não,0.0,250,premium,24377
huawei,2019.0,12,22,16.0,não,0,,,4K,OLED,não,0.0,500,premium,18747
hp,2020.0,4,8,8.0,sim,2,,37.0,FULLHD,IPS,não,0.0,500,jogos_entrada,6806
dell,2012.0,6,6,,não,0,3.0,521.0,FULLHD,OLED,não,1000.0,500,ultraportatil,20148
,2022.0,10,12,8.0,sim,4,,159.0,FULLHD,OLED,não,0.0,250,,8417
samsung,2011.0,6,7,8.0,não,0,,531.0,FULLHD,OLED,não,2000.0,250,ultraportatil,20180
apple,2011.0,10,10,8.0,não,0,,,4K,OLED,não,500.0,250,premium,20939
lenovo,2019.0,4,4,6.0,não,0,2.0,530.0,FULLHD,AMOLED,sim,0.0,250,2em1,17571
xiaomi,2016.0,6,8,,não,0,3.0,,4K,OLED,não,0.0,1000,premium,18367
apple,2022.0,4,5,,não,0,,,FULLHD,OLED,não,0.0,2000,premium,15880
dell,2017.0,4,7,16.0,não,0,,,FULLHD,VA,não,0.0,2000,ultraportatil,16357
positivo,2010.0,4,4,4.0,não,0,,68.0,HD,IPS,não,2000.0,0,entrada,4032
positivo,2023.0,12,12,64.0,não,0,,,HD,IPS,não,0.0,1000,entrada,6659
huawei,2018.0,10,18,,não,0,,418.0,FULLHD,OLED,não,0.0,250,premium,24175
xiaomi,2022.0,10,17,,não,0,,483.0,4K,AMOLED,não,0.0,250,premium,17587
xiaomi,2015.0,10,17,16.0,não,0,2.0,576.0,QUADHD,OLED,não,0.0,2000,premium,26686
xiaomi,2022.0,6,11,16.0,não,0,,514.0,FULLHD,AMOLED,não,0.0,2000,premium,24168
xiaomi,2015.0,8,16,8.0,não,0,3.0,485.0,FULLHD,AMOLED,não,0.0,500,premium,19316
razer,2012.0,12,16,16.0,não,0,,,QUADHD,AMOLED,não,0.0,250,,20394
hp,2020.0,12,14,6.0,não,0,3.0,,FULLHD,TN,não,0.0,2000,,17598
xiaomi,2012.0,12,18,,não,0,3.0,537.0,FULLHD,AMOLED,não,2000.0,250,premium,19186
asus,2012.0,6,11,12.0,não,0,2.0,586.0,FULLHD,IPS,não,2000.0,250,ultraportatil,17179
lenovo,2012.0,4,6,6.0,não,0,,572.0,FULLHD,IPS,não,500.0,1000,ultraportatil,14640
samsung,2023.0,6,12,12.0,não,0,,582.0,FULLHD,TN,não,0.0,1000,ultraportatil,17686
samsung,2012.0,8,8,8.0,não,0,,,FULLHD,OLED,não,1000.0,250,premium,16849
huawei,2017.0,8,14,16.0,não,0,,522.0,FULLHD,OLED,não,0.0,500,premium,19794
,2019.0,4,5,12.0,sim,4,,102.0,4K,TN,não,0.0,1000,jogos_intermediarios,9661
huawei,2011.0,4,4,16.0,não,0,2.0,,QUADHD,AMOLED,não,500.0,250,premium,14512
huawei,2017.0,4,5,16.0,não,0,,464.0,QUADHD,AMOLED,não,0.0,2000,premium,17970
huawei,2015.0,4,4,,não,0,,545.0,4K,AMOLED,não,0.0,2000,premium,22886
samsung,2016.0,10,12,16.0,não,0,,523.0,HD,IPS,não,250.0,0,intermediario,12996
samsung,2022.0,10,11,12.0,sim,8,4.0,172.0,4K,IPS,não,0.0,2000,jogos_intermediarios,11807
asus,2016.0,8,15,8.0,não,0,3.0,,FULLHD,AMOLED,não,0.0,1000,premium,16174
samsung,2013.0,10,17,8.0,não,0,3.0,,4K,OLED,não,1000.0,250,premium,18571
,2012.0,6,9,8.0,não,0,,530.0,QUADHD,OLED,não,,250,premium,24482
,2021.0,8,13,12.0,sim,6,,114.0,FULLHD,IPS,não,0.0,250,jogos_intermediarios,9774
positivo,2021.0,8,11,2.0,não,0,3.0,291.0,HD,IPS,não,250.0,0,entrada,7349
asus,2017.0,6,10,16.0,não,0,,476.0,FULLHD,IPS,sim,0.0,250,2em1,13857
apple,2015.0,12,17,8.0,não,0,,464.0,FULLHD,OLED,não,0.0,250,premium,18909
hp,2013.0,2,4,8.0,sim,2,1.0,,FULLHD,IPS,não,1000.0,500,,8122
dell,2017.0,4,4,12.0,não,0,,183.0,HD,IPS,não,250.0,0,entrada,5360
dell,2021.0,10,19,16.0,não,0,,,FULLHD,IPS,sim,0.0,500,premium,14718
apple,2016.0,4,6,8.0,não,0,2.0,402.0,FULLHD,AMOLED,não,0.0,250,premium,18465
samsung,2020.0,8,14,12.0,sim,4,,,FULLHD,OLED,não,0.0,1000,jogos_entrada,9434
razer,2011.0,12,19,8.0,não,0,2.0,433.0,QUADHD,AMOLED,não,1000.0,250,premium,22115
apple,2015.0,12,18,16.0,não,0,3.0,405.0,QUADHD,AMOLED,não,0.0,250,premium,19895
dell,2020.0,8,9,12.0,sim,6,,149.0,QUADHD,OLED,não,0.0,500,jogos_intermediarios,12356
asus,2011.0,6,11,,não,0,2.0,306.0,HD,IPS,não,250.0,0,entrada,8789
xiaomi,2013.0,6,6,8.0,não,0,,428.0,FULLHD,OLED,não,500.0,250,premium,13729
huawei,2022.0,8,13,,não,0,,,QUADHD,OLED,não,0.0,2000,premium,24249
,2011.0,12,23,8.0,não,0,,,4K,OLED,não,1000.0,250,premium,20618
positivo,2013.0,2,3,2.0,não,0,3.0,175.0,HD,TN,não,0.0,500,entrada,4705
asus,2015.0,4,5,12.0,não,0,,524.0,HD,TN,não,250.0,0,intermediario,12544
,2016.0,10,12,32.0,não,0,4.0,83.0,HD,TN,não,0.0,500,entrada,5059
samsung,2016.0,6,7,16.0,não,0,,409.0,HD,TN,não,500.0,0,entrada,9145
razer,2018.0,4,4,16.0,não,0,3.0,532.0,4K,OLED,não,0.0,500,premium,20695
xiaomi,2010.0,6,10,,não,0,2.0,465.0,FULLHD,AMOLED,não,1000.0,250,premium,19525
lenovo,2023.0,10,17,8.0,sim,4,,59.0,FULLHD,IPS,não,0.0,250,jogos_entrada,7100
asus,2019.0,10,12,,não,0,,534.0,QUADHD,IPS,sim,0.0,1000,premium,16197
lenovo,2013.0,6,10,6.0,não,0,3.0,576.0,FULLHD,OLED,não,250.0,500,ultraportatil,16734
huawei,2023.0,12,24,8.0,não,0,2.0,,FULLHD,AMOLED,não,0.0,1000,premium,22564
positivo,2014.0,4,4,32.0,não,0,2.0,47.0,HD,TN,não,500.0,0,entrada,4754
acer,2020.0,12,13,32.0,não,0,,562.0,FULLHD,OLED,não,0.0,250,ultraportatil,17749
xiaomi,2018.0,12,14,16.0,não,0,3.0,455.0,FULLHD,AMOLED,não,0.0,2000,premium,20810
xiaomi,2018.0,10,12,8.0,não,0,,589.0,FULLHD,OLED,não,0.0,2000,premium,23271
acer,2011.0,2,3,12.0,sim,2,,181.0,FULLHD,VA,não,250.0,250,jogos_entrada,7851
xiaomi,2019.0,10,18,8.0,não,0,,,FULLHD,AMOLED,não,0.0,1000,premium,23650
lenovo,2022.0,10,17,6.0,não,0,,530.0,HD,IPS,não,1000.0,1000,entrada,12831
dell,2023.0,4,5,2.0,não,0,,,HD,TN,não,0.0,250,intermediario,13604
asus,2016.0,6,8,6.0,não,0,,286.0,FULLHD,IPS,sim,0.0,500,2em1,13439
samsung,2019.0,8,14,16.0,não,0,2.0,522.0,HD,IPS,não,0.0,2000,entrada,12503
asus,2010.0,6,10,,não,0,,528.0,FULLHD,VA,não,500.0,125,ultraportatil,17375
dell,2018.0,10,14,,não,0,,415.0,FULLHD,AMOLED,sim,0.0,1000,2em1,13368
dell,2022.0,4,4,8.0,sim,2,,129.0,FULLHD,TN,não,0.0,1000,jogos_entrada,7385
positivo,2020.0,10,17,4.0,não,0,4.0,69.0,HD,IPS,não,1000.0,0,entrada,4233
acer,2010.0,12,14,,não,0,,464.0,4K,OLED,não,1000.0,250,,25501
acer,2011.0,6,11,16.0,sim,6,4.0,,QUADHD,AMOLED,não,0.0,1000,jogos_premium,21360
samsung,2014.0,8,12,32.0,não,0,,,HD,IPS,não,,0,,7273
asus,2013.0,10,19,8.0,não,0,,501.0,QUADHD,IPS,sim,2000.0,250,premium,15448
positivo,2014.0,4,8,6.0,não,0,,258.0,HD,IPS,não,1000.0,0,entrada,7636
positivo,2017.0,6,8,16.0,não,0,,,HD,TN,não,250.0,0,entrada,4834
,2013.0,10,12,8.0,não,0,3.0,451.0,QUADHD,OLED,não,1000.0,250,premium,15607
huawei,2013.0,10,12,16.0,não,0,2.0,420.0,FULLHD,OLED,não,2000.0,250,premium,18327
