,ID_Estoque,Quantidade_Disponível,Local_Estoque,Nivel_Maximo,Data_Atualizacao
3434,7435006390438208738,64,Centro de Distribuição,200000,2024-01-15
3435,2979742393546591608,28,Centro de Distribuição,15000000,2025-07-12
3436,7808597890518651104,9,Loja Física,500000,2023-02-28
3437,2940962223379015817,326,Atacado,9000,2022-12-03
3438,8564335571559918954,241,Atacado,950000,2024-07-09
3439,1921998990043949813,428,Varejo,95000000,2024-07-25
3440,7260593732115429739,246,Depósito Regional,400000,2025-08-21
3441,8776766162485384924,103,Atacado,9000,2023-04-13
3442,1011627765330986884,10,Loja Física,35000000,2024-02-05
3443,5387585008489741547,64,Varejo,9500,2025-05-10
3444,6057152775030706680,29,Atacado,8000,2024-08-08
3445,3215417620244779570,388,Atacado,70000000,2024-07-02
3446,8138461740002290323,78,Depósito Regional,400000,2021-06-17
3447,2591093725177246532,26,Loja Física,450000,2024-08-01
3448,5493066946219562585,454,Atacado,500000,2024-07-06
3449,6007026608590184909,439,Atacado,40000000,2025-09-21
3450,2309417986730093411,371,Centro de Distribuição,95000000,2024-11-14
3451,1447962059435765352,355,Depósito Regional,40000000,2025-01-13
3452,5420131214332619554,435,Fábrica,70000000,2024-07-04
3453,8457725609553117750,282,Varejo,45000000,2021-04-21
3454,3306171251630114677,430,Loja Física,15000000,2023-03-06
3455,6618207926675144584,37,Depósito Regional,30000000,2025-08-27
3456,9000477066939506592,397,Varejo,4500,2025-09-14
3457,6256856798031519513,462,Atacado,500,2025-06-06
3458,8460083538219825420,68,Depósito Regional,8500,2023-08-19
3459,5887363866722346805,271,Varejo,500000,2021-01-07
3460,6765371910498801424,404,Atacado,7500,2024-01-22
3461,8945944671891737831,22,Atacado,150000,2024-03-13
3462,5016748962869473500,108,Fábrica,50000,2021-06-11
3463,9471015775860677412,283,Loja Física,800000,2024-11-29
3464,6927954925052058454,100,Depósito Regional,200000,2023-11-08
3465,2238674624199795762,29,Atacado,600000,2022-07-25
3466,9505775334946657919,124,Atacado,15000000,2022-02-23
3467,2267770049241325469,455,Centro de Distribuição,8500,2021-08-14
3468,1761642888577700693,367,Atacado,6500,2023-04-24
3469,4094704659479637341,65,Depósito Regional,20000000,2024-02-27
3470,7771558967828124526,322,Centro de Distribuição,70000000,2020-10-06
3471,8768629549821810567,40,Atacado,9000,2023-02-05
3472,5850610202961222498,222,Centro de Distribuição,200000,2025-11-29
3473,6262901849645986695,256,Loja Física,45000000,2020-02-11
3474,5533356559965048251,410,Loja Física,750000,2020-12-14
3475,8574686265078453733,325,Atacado,300000,2020-10-15
3476,3786084791469638543,20,Varejo,500000,2025-01-12
3477,3017085074733079892,473,Centro de Distribuição,55000000,2022-03-23
3478,4001575304444713649,210,Fábrica,4500,2024-09-09
3479,9407209349956298801,149,Atacado,35000000,2023-02-15
3480,5276702316627431462,161,Centro de Distribuição,900000,2023-02-23
3481,2655332305070986624,396,Depósito Regional,9500,2023-10-30
3482,3851312337283256125,310,Varejo,70000000,2020-09-06
3483,9044153865112000981,192,Depósito Regional,8500,2025-12-12
3484,8655539635638688832,411,Fábrica,550000,2025-10-21
3485,3313901178310490381,377,Depósito Regional,2000,2021-10-01
3486,8704289608721807213,31,Fábrica,500000,2025-02-07
3487,5057812491029239963,24,Fábrica,70000000,2024-10-27
3488,5436839817121392607,185,Atacado,2500,2023-09-18
3489,1310903683691131498,401,Centro de Distribuição,2000,2022-09-30
3490,3206456918329138070,289,Fábrica,25000000,2022-09-17
3491,9255652072638409925,104,Depósito Regional,400000,2025-04-11
3492,1793352238610454202,365,Depósito Regional,500,2024-02-27
3493,6708495514387846623,442,Atacado,550000,2025-10-09
3494,8399951076018231903,151,Depósito Regional,150000,2023-09-17
3495,2322907534662549902,278,Varejo,350000,2021-03-03
3496,2726534989432513386,141,Fábrica,450000,2024-12-06
3497,3321666727337907408,119,Fábrica,500000,2020-04-28
3498,7508325056302693359,298,Depósito Regional,40000000,2024-11-29
3499,3636217061933026846,373,Varejo,4000,2020-08-22
3500,8277060491600243454,47,Depósito Regional,550000,2025-02-08
3501,6597966183810360501,247,Centro de Distribuição,25000000,2021-12-31
3502,6580152048051846687,67,Centro de Distribuição,80000000,2023-05-17
3503,4092697628353920529,127,Loja Física,900000,2020-12-06
3504,7506614188137799266,430,Varejo,4500,2021-07-08
3505,2820093410045711081,317,Depósito Regional,350000,2024-05-30
3506,5613384865111094248,459,Centro de Distribuição,9000,2025-05-02
3507,9264217268514216317,172,Fábrica,95000000,2020-09-16
3508,7453943254209029085,467,Fábrica,750000,2022-10-22
3509,8392757367925949564,166,Atacado,30000000,2021-03-04
3510,5975257355575309649,97,Loja Física,5500,2021-10-25
3511,5019499887254919926,83,Varejo,600000,2023-07-20
3512,8619995795969425035,81,Fábrica,8500,2020-04-25
3513,1545625176149305011,375,Varejo,900000,2024-02-06
3514,4244801233413317315,213,Varejo,9500,2022-02-22
3515,6185879344610002094,377,Atacado,20000000,2023-09-05
3516,8579265733552547938,471,Varejo,550000,2024-02-13
3517,5176930145738476073,326,Fábrica,80000000,2025-09-12
3518,6129372844553088209,246,Atacado,90000000,2021-01-26
3519,3028277271629846276,224,Loja Física,7500,2020-02-20
3520,2271291951502235043,398,Fábrica,25000000,2022-02-10
3521,7761130564790618202,140,Centro de Distribuição,200000,2024-03-11
3522,5540748096657801308,79,Atacado,5000000,2024-09-14
3523,6555250043021451335,395,Depósito Regional,7500,2020-11-19
3524,5278818049348494575,486,Depósito Regional,50000000,2021-04-16
3525,3369536097681272189,71,Depósito Regional,900000,2022-03-21
3526,1326599647765771745,328,Centro de Distribuição,85000000,2023-01-07
3527,2143667631609012965,368,Fábrica,300000,2025-02-15
3528,9515286371099973071,64,Centro de Distribuição,8000,2020-06-15
3529,9071122162939909250,36,Centro de Distribuição,550000,2024-02-08
3530,3130498810938108924,374,Varejo,8500,2021-03-19
3531,3793684884463591642,454,Fábrica,60000000,2024-08-02
3532,6366135379980874291,165,Loja Física,50000000,2023-08-14
3533,7691168707025139955,430,Varejo,2000,2024-03-01
3534,6049631728962900378,286,Fábrica,400000,2025-03-13
3535,3557064073583254923,372,Centro de Distribuição,40000000,2024-02-03
3536,2701328528849448341,28,Fábrica,500,2024-04-16
3537,9892820655497968564,491,Depósito Regional,500000,2025-03-30
3538,8449550347818354449,429,Centro de Distribuição,60000000,2025-11-05
3539,1799429600181978178,135,Atacado,450000,2025-12-14
3540,6720123271602477348,379,Fábrica,550000,2023-05-25
3541,9942692675115403447,0,Centro de Distribuição,60000000,2020-02-06
3542,6482024034685917083,68,Fábrica,50000000,2025-11-05
3543,4644738190664830588,186,Fábrica,400000,2020-08-09
3544,8572651175831652404,307,Centro de Distribuição,15000000,2025-03-29
3545,6576773413774195786,275,Varejo,700000,2021-10-05
3546,4948041097408134459,206,Centro de Distribuição,20000000,2025-02-26
3547,5538909490897960785,211,Fábrica,50000000,2020-02-21
3548,6049352356551681460,410,Centro de Distribuição,10000000,2022-09-16
3549,9579221037031697578,343,Depósito Regional,35000000,2022-04-02
3550,1519388762669456827,397,Depósito Regional,7000,2022-06-29
3551,8843965291355981775,430,Loja Física,1500,2020-03-15
3552,9309375596496681504,297,Centro de Distribuição,250000,2025-06-23
3553,5265828839898419775,424,Atacado,20000000,2024-06-16
3554,7078427678698581075,27,Varejo,7500,2021-08-18
3555,8223333955652376552,472,Depósito Regional,250000,2025-02-11
3556,6227430279269609488,320,Centro de Distribuição,30000000,2023-10-16
3557,2206482127856127038,472,Fábrica,400000,2023-08-22
3558,8048727322106609246,1,Loja Física,750000,2022-05-11
3559,7501486369286830107,369,Varejo,850000,2020-03-08
3560,4560275643518821299,81,Loja Física,65000000,2021-07-19
3561,9122215604803935814,458,Fábrica,30000000,2024-12-14
3562,1178435899069266025,458,Fábrica,400000,2025-12-21
3563,9483127411238046605,58,Loja Física,3000,2023-10-04
3564,1587878918814771607,69,Fábrica,85000000,2023-03-18
3565,9573557030581796986,19,Varejo,7000,2021-11-14
3566,2752794503005906546,493,Fábrica,900000,2023-03-08
3567,8081095652154784152,36,Loja Física,70000000,2020-09-06
3568,3182317763153687886,274,Atacado,850000,2023-01-01
3569,6643472687362785447,32,Varejo,650000,2022-01-08
3570,2237357004954537880,208,Loja Física,55000000,2021-11-01
3571,6476403234040068197,471,Loja Física,500000,2022-05-26
3572,1718316724404004539,479,Loja Física,20000000,2025-05-07
3573,8801565248125261328,84,Fábrica,900000,2023-08-07
3574,4790297969595130865,444,Centro de Distribuição,450000,2022-11-24
3575,4440262856824354509,219,Varejo,25000000,2024-11-21
3576,1377382488696526177,57,Atacado,750000,2023-10-29
3577,2888852365112357360,431,Atacado,10000000,2024-01-27
3578,7854567604256847171,24,Atacado,20000000,2025-09-08
3579,6133048767108372424,340,Loja Física,8000,2024-01-27
3580,1130898046631097541,137,Centro de Distribuição,85000000,2020-11-07
3581,3904442116270780181,208,Varejo,150000,2024-09-26
3582,9942684393140941787,46,Loja Física,2500,2022-03-10
3583,7373329177011790509,330,Loja Física,850000,2021-06-10
3584,1181055099211819772,5,Varejo,80000000,2020-03-09
3585,9525158919509213034,94,Fábrica,4000,2025-08-23
3586,9168027358028130164,471,Varejo,8000,2023-10-07
3587,8155680587226739693,462,Fábrica,50000000,2023-07-09
3588,9872656360703632291,388,Loja Física,55000000,2021-12-30
3589,5320219452836880291,354,Fábrica,7500,2023-11-14
3590,7100073612132359468,333,Varejo,15000000,2023-09-14
3591,5170859517729775430,466,Depósito Regional,300000,2021-11-17
3592,8122448303321775275,383,Depósito Regional,75000000,2021-11-25
3593,8001676766896186331,281,Fábrica,400000,2021-11-14
3594,1466966866739345347,266,Loja Física,400000,2021-12-21
3595,8652310047322298936,472,Varejo,150000,2020-08-09
3596,5603259323381352335,15,Fábrica,55000000,2024-11-01
3597,3879011320811472069,475,Varejo,40000000,2021-11-26
3598,3517065378383438878,370,Depósito Regional,60000000,2021-12-26
3599,8825888134343397531,107,Varejo,200000,2022-04-29
3600,7388276930799913355,41,Depósito Regional,300000,2022-02-10
3601,2527413851011968230,38,Centro de Distribuição,1500,2022-09-11
3602,5439993877019349636,208,Loja Física,9000,2024-06-28
3603,4855859575593673655,440,Depósito Regional,20000000,2021-09-27
3604,5092841359796206770,124,Centro de Distribuição,500,2021-06-12
3605,1021214586935651664,231,Atacado,500,2022-06-22
3606,9745313045130758459,21,Atacado,900000,2025-07-05
3607,1436406142444613387,7,Atacado,70000000,2021-12-24
3608,5536312571966012590,25,Fábrica,300000,2023-10-11
3609,6684917971065975906,379,Varejo,300000,2025-01-26
3610,6593580874855667073,408,Depósito Regional,35000000,2020-10-05
3611,4991944130018151792,406,Centro de Distribuição,700000,2020-04-21
3612,3719035092154500275,375,Varejo,95000000,2024-03-04
3613,1090078963745063447,29,Varejo,6000,2023-12-24
3614,2008480600160823234,100,Centro de Distribuição,30000000,2025-02-21
3615,9509036665635083273,356,Varejo,10000000,2024-01-21
3616,2941742528740029831,340,Atacado,250000,2020-08-02
3617,2169093971674487483,493,Loja Física,75000000,2020-11-07
3618,4828145379177831528,348,Loja Física,2500,2023-06-04
3619,5758448038527473895,105,Loja Física,150000,2023-11-25
3620,7272807583867893695,239,Loja Física,75000000,2025-08-10
3621,9646627564089403268,247,Fábrica,350000,2022-10-22
3622,9621476232202565148,123,Loja Física,9500,2023-05-24
3623,8964294840384437743,117,Fábrica,60000000,2023-01-23
3624,7277598940346601859,427,Centro de Distribuição,500,2023-09-28
3625,6880230989117974960,451,Loja Física,450000,2023-11-17
3626,4206898348717220541,146,Centro de Distribuição,9500,2022-05-20
3627,4061193362509378342,66,Atacado,35000000,2020-10-02
3628,2191975772932352871,351,Atacado,4500,2020-05-24
3629,2605588815070466018,289,Atacado,400000,2022-07-10
3630,4015906471192396020,374,Centro de Distribuição,200000,2023-04-13
3631,4033628898859263915,104,Atacado,4500,2024-09-04
3632,6618046943803828137,396,Varejo,90000000,2023-04-03
3633,6792541515463607956,467,Fábrica,500000,2020-07-10
3634,7460319917229208746,434,Fábrica,35000000,2023-08-26
3635,9238111430648418244,85,Depósito Regional,850000,2021-07-31
3636,2047767974057209309,161,Depósito Regional,200000,2022-01-11
3637,4290560195742622540,299,Centro de Distribuição,900000,2025-07-15
3638,5666315249224284129,233,Atacado,2500,2023-08-08
3639,4645366260655357143,11,Varejo,8500,2022-01-19
3640,1542994119354787362,406,Depósito Regional,25000000,2023-01-04
3641,8703880655865197982,250,Fábrica,35000000,2020-03-31
3642,8112585806266512222,441,Varejo,90000000,2020-12-30
3643,3935244478439664980,304,Fábrica,50000,2023-01-18
3644,3251190752237144659,455,Depósito Regional,5000,2023-11-06
3645,5679984571491537437,122,Centro de Distribuição,8000,2023-05-14
3646,1258018285863992073,444,Depósito Regional,6500,2021-01-25
3647,8474220820539520091,322,Atacado,15000000,2025-08-30
3648,4592220312506765445,491,Loja Física,8500,2025-11-25
3649,4580365472244044539,211,Centro de Distribuição,550000,2020-06-12
3650,1002083327127685855,15,Fábrica,250000,2024-01-30
3651,7436185584716001886,189,Loja Física,50000000,2024-08-10
3652,5615927393701313435,141,Depósito Regional,90000000,2020-11-25
3653,6592233842925154544,487,Centro de Distribuição,30000000,2022-06-14
3654,8683804509197067840,386,Varejo,8500,2022-02-01
3655,8602302350499522095,414,Atacado,45000000,2025-05-17
3656,2472182129134351919,377,Atacado,9500,2022-08-09
3657,8726993855694469121,81,Centro de Distribuição,700000,2022-03-09
3658,7759436663161165248,54,Centro de Distribuição,200000,2024-09-19
3659,7572224006505996116,300,Depósito Regional,15000000,2022-03-14
3660,9531352520305448087,383,Varejo,200000,2020-04-18
3661,5040977042143601802,463,Varejo,6000,2024-10-02
3662,9888679684163387107,344,Loja Física,5000,2025-07-31
3663,5777428636630183942,94,Atacado,850000,2020-12-02
3664,4205842620322181281,239,Loja Física,3000,2021-03-10
3665,2938931857977009068,374,Loja Física,5000000,2020-05-12
3666,9371791555021979213,281,Varejo,400000,2021-05-20
3667,3298857909332315453,488,Loja Física,5500,2022-02-17
3668,7574852302004621800,168,Varejo,30000000,2020-09-01
3669,8365583947093923550,186,Varejo,500,2020-01-20
3670,4312954885291949131,62,Loja Física,500,2023-02-23
3671,6614882218009642116,122,Fábrica,700000,2024-01-20
3672,5672463017979191604,92,Varejo,6500,2023-08-15
3673,1925054823924377947,192,Centro de Distribuição,600000,2023-11-09
3674,3916129112677271350,364,Atacado,45000000,2021-06-01
3675,3917564041166022308,118,Depósito Regional,800000,2023-10-10
3676,6899261352074603063,331,Varejo,90000000,2024-12-23
3677,9678707037856525776,17,Centro de Distribuição,40000000,2024-08-31
3678,7494449236314992662,250,Loja Física,75000000,2023-11-14
3679,8819278356439796617,487,Fábrica,800000,2021-12-12
3680,2465429893042827675,159,Fábrica,600000,2024-11-25
3681,8294353326494317833,41,Atacado,50000000,2023-02-27
3682,2426190194101078528,279,Fábrica,8500,2022-10-28
3683,1580953752844401480,336,Centro de Distribuição,75000000,2025-03-24
3684,4608090945449090590,294,Varejo,500,2025-04-02
3685,3718443805592015161,92,Centro de Distribuição,350000,2023-12-27
3686,9671311506067986387,482,Centro de Distribuição,2000,2024-03-12
3687,8128702571891583004,373,Varejo,450000,2024-11-25
3688,6310336470680159261,159,Fábrica,90000000,2020-04-09
3689,9898161864772679766,251,Varejo,9500,2021-02-10
3690,5835625380248333417,204,Atacado,5000,2020-03-27
3691,4293152405011419931,276,Loja Física,80000000,2023-12-16
3692,3320157891576210878,466,Fábrica,20000000,2022-10-01
3693,6756113085150228484,359,Depósito Regional,150000,2022-09-12
3694,4855413481289132769,466,Depósito Regional,20000000,2021-05-24
3695,6422846160799173770,330,Fábrica,30000000,2020-09-22
3696,3311871580553236506,195,Loja Física,400000,2025-03-03
3697,2417830678056988202,172,Atacado,150000,2021-02-14
3698,3078202916160719553,140,Loja Física,90000000,2024-03-06
3699,6416424122429653493,220,Loja Física,9500,2021-02-25
3700,3173051320930886887,185,Depósito Regional,7500,2021-01-06
3701,1148425280976006426,137,Depósito Regional,500000,2021-09-07
3702,4815577741751275920,25,Loja Física,85000000,2020-04-20
3703,8426773472587368779,165,Fábrica,850000,2022-06-20
3704,4273431944813859051,386,Fábrica,50000000,2021-06-19
3705,2435186935212849792,167,Loja Física,55000000,2020-09-02
3706,5366557905292122191,467,Fábrica,45000000,2022-02-26
3707,5216167381481613870,293,Loja Física,25000000,2024-09-26
3708,2080691033844227270,292,Varejo,3000,2022-08-20
3709,4880651191788371134,475,Depósito Regional,70000000,2021-11-28
3710,9277068118687681058,119,Centro de Distribuição,250000,2021-06-25
3711,8892335762399506670,358,Depósito Regional,60000000,2023-07-28
3712,4467255771454349846,273,Loja Física,700000,2023-02-08
3713,4963513668727815351,281,Atacado,2500,2020-02-02
3714,1284232938678715895,84,Varejo,80000000,2025-04-05
3715,9008019814262251535,391,Atacado,85000000,2024-05-23
3716,4629492942489661398,55,Fábrica,10000000,2020-07-12
