,ID_Estoque,CEP
6374,8.676468159661026e+18,72098-236
6375,5.963175425142173e+18,90470-630
6376,8.565016143003802e+18,41607-372
6377,9.315255999976643e+18,32641-692
6378,6.968312288409612e+18,96422-980
6379,5.34773599492131e+18,28178-710
6380,6.378021550422557e+18,31602-590
6381,7.084981282612854e+18,12086-440
6382,3.641712202532095e+18,93284-354
6383,5.89220839829632e+18,37678-589
6384,6.729681294710289e+18,96908-416
6385,5.376583832978678e+18,83316-788
6386,2.3002378650449905e+18,02344-398
6387,8.214574503396263e+18,68142-382
6388,4.2341225272019036e+18,32460-202
6389,3.814720457071764e+18,64909-303
6390,4.282587075425281e+18,41416-997
6391,4.779647648748017e+18,78605-396
6392,4.117776265117219e+18,11956-055
6393,3.1337440657255045e+18,09422-380
6394,9.156964634490286e+18,25979-251
6395,1.9016826083194045e+18,72652-373
6396,2.6968709436126136e+18,99281-155
6397,2.734599140472218e+18,80394-195
6398,3.769364247591828e+18,23240-622
6399,3.974374348401785e+18,20708-150
6400,5.754568897635261e+18,40155-353
6401,6.861650363950876e+18,35939-445
6402,9.258028605416546e+18,79328-186
6403,5.914069949569269e+18,63072-437
6404,4.4398723941683036e+18,72743-756
6405,7.96387105433473e+18,54584-462
6406,5.914147888009801e+18,32535-895
6407,6.949599377472113e+18,47489-835
6408,2.8892773279692283e+18,31333-866
6409,7.67323723352697e+18,37321-454
6410,1.8586987797228398e+18,97362-617
6411,5.324164944101448e+18,57726-948
6412,6.040177722423396e+18,00333-859
6413,4.0415939085148047e+18,56665-774
6414,4.647200248633497e+18,22206-999
6415,3.0798107054895754e+18,55336-451
6416,1.047097293985189e+18,86143-176
6417,9.011309995697605e+18,70210-675
6418,7.35206347227033e+18,45914-210
6419,2.1191038459972163e+18,36398-167
6420,9.495515834001625e+18,41258-004
6421,8.070181412731289e+18,79600-286
6422,8.942060857721187e+18,27236-994
6423,5.256973791557635e+18,87150-619
6424,9.59039957251976e+18,84089-280
6425,8.713662164824537e+18,02860-063
6426,6.133075766089347e+18,13195-190
6427,7.663638854965036e+18,70007-564
6428,4.876619833193895e+18,55369-266
6429,1.102619175792983e+18,05563-896
6430,7.486501758759822e+18,14800-044
6431,7.784875010864449e+18,80474-924
6432,4.264759306190779e+18,72948-914
6433,5.811307649834958e+18,91098-447
6434,9.331926880332134e+18,96941-435
6435,6.548653035438888e+18,30053-968
6436,8.493668264007842e+18,76425-755
6437,5.023491407525332e+18,19003-010
6438,1.959174387050431e+18,75843-046
6439,3.5811363173100713e+18,55567-991
6440,2.410941104629254e+18,92601-190
6441,8.696981743731719e+18,41692-557
6442,6.618009086433145e+18,41292-329
6443,1.384790447343782e+18,84431-860
6444,7.237674291665737e+18,39487-778
6445,8.790823181763287e+18,30843-842
6446,9.67255314486133e+18,92935-619
6447,7.696597735485165e+18,56663-450
6448,9.363460208926822e+18,51610-733
6449,2.6915467023861115e+18,20012-526
6450,7.761675877823565e+18,70708-227
6451,1.8241950052592218e+18,18536-277
6452,9.3396457120408e+18,30700-041
6453,7.614928298431162e+18,56707-968
6454,6.406568111341854e+18,34085-995
6455,5.44229119316723e+18,29599-280
6456,6.905274450007576e+18,03291-415
6457,6.124515885847304e+18,27684-609
6458,1.3723969788492626e+18,75321-987
6459,2.9839117353998817e+18,37824-215
6460,9.101329966695057e+18,32367-892
6461,7.229116005146531e+18,64201-198
6462,9.072521724581828e+18,49963-234
6463,3.516673661817395e+18,93390-122
6464,5.670928359621507e+18,46397-856
6465,8.412175521185443e+18,06399-034
6466,5.148560352438526e+18,37346-247
6467,9.747283873557813e+18,19942-275
6468,8.062668901279992e+18,43804-501
6469,1.4126955108866473e+18,89924-545
6470,4.1774095844462234e+18,06264-507
6471,1.9074329918256161e+18,37186-837
6472,4.360581019590271e+18,08406-261
6473,1.616731941084366e+18,42154-063
6474,6.763046131377534e+18,89062-967
6475,8.170328714381132e+18,20593-146
6476,9.186082073162144e+18,86115-496
6477,7.553452432895747e+18,07467-078
6478,4.796286558469228e+18,67093-191
6479,4.340981988187022e+18,91490-606
6480,8.080343724856161e+18,21493-070
6481,3.7720468273145626e+18,67890-152
6482,8.02068870723832e+18,86763-447
6483,3.8172817680102333e+18,94873-806
6484,7.831492383330402e+18,65531-898
6485,7.587529619206392e+18,80648-835
6486,5.215213758923763e+18,56258-738
6487,2.8618688781117793e+18,36503-809
6488,9.928590951936467e+18,42800-459
6489,2.0522919714972518e+18,87073-934
6490,5.678642436626507e+18,03283-133
6491,2.5109798763522437e+18,48873-252
6492,1.8062031329614257e+18,25462-488
6493,6.079073385334119e+18,38320-291
6494,2.1683279069991414e+18,56373-787
6495,3.155089736330407e+18,82562-867
6496,6.128066424108472e+18,71698-309
6497,1.9342851515019894e+18,01978-690
6498,6.09862253863395e+18,31473-158
6499,4.26428847865179e+18,25043-428
6500,9.981153574053112e+18,27600-168
6501,1.187701657941224e+18,34520-704
6502,7.721781678954908e+18,45659-538
6503,2.1019019354498232e+18,81282-173
6504,9.237309130642252e+18,52682-777
6505,1.6751652656284186e+18,15312-654
6506,2.710466194481478e+18,22536-083
6507,8.500605461011447e+18,73693-296
6508,2.5584389962900936e+18,92695-865
6509,2.0786117391390838e+18,05248-189
6510,4.2379644912378844e+18,47407-273
6511,8.177699772270747e+18,45743-755
6512,3.2944606201146225e+18,90720-904
6513,6.059477536215591e+18,76666-283
6514,1.48337318275996e+18,05041-608
6515,9.026206663369053e+18,09467-697
6516,5.707343790948708e+18,86870-217
6517,6.038691112343812e+18,37945-373
6518,1.97928017015858e+18,74635-429
6519,6.479267116166911e+18,89477-729
6520,3.885058645193801e+18,68440-765
6521,6.820158038475145e+18,61621-644
6522,2.7941100305873843e+18,08210-492
6523,7.357688311271021e+18,37289-748
6524,6.307503517010284e+18,51092-188
6525,3.8394101664663593e+18,04841-295
6526,7.587588531369114e+18,99719-366
6527,1.855516836680281e+18,92894-065
6528,2.3869246905108593e+18,76463-981
6529,8.970201157494485e+18,36332-294
6530,1.4614580082045699e+18,56623-611
6531,1.845553076137553e+18,11893-082
6532,2.8848052320904755e+18,34391-321
6533,3.304729699648761e+18,27687-480
6534,4.720057528056258e+18,76831-918
6535,5.910795625647724e+18,52026-828
6536,7.146367860545714e+18,82214-198
6537,9.380414007284056e+18,87432-232
6538,4.264475613900548e+18,66923-544
6539,8.508081230494263e+18,80952-910
6540,4.0279911871201413e+18,25350-112
6541,7.464779801199473e+18,47561-989
6542,8.735867529339019e+18,39148-923
6543,7.865681530433073e+18,98617-673
6544,8.248780798418274e+18,56822-826
6545,4.3347910381545267e+18,96078-759
6546,1.5499387098419784e+18,42928-535
6547,1.6770851748576018e+18,20503-161
6548,1.969987051144119e+18,82487-739
6549,2.9829556517021184e+18,92153-041
6550,5.963795200849142e+18,23821-865
6551,8.092529227871471e+18,82641-173
6552,6.863940646783551e+18,99603-352
6553,6.361409521137544e+18,35453-596
6554,3.2668907517715354e+18,06959-838
6555,6.005902491738172e+18,39239-176
6556,8.732852542833008e+18,47038-429
6557,1.5613655016397358e+18,48716-465
6558,3.478376164664465e+18,93329-966
6559,7.489731185373466e+18,36545-557
6560,1.6982361207631995e+18,21465-441
6561,5.739496623628678e+18,12661-938
6562,4.6051014198294943e+18,41080-074
6563,8.146362000245809e+18,28844-591
6564,6.041595115706755e+18,94668-820
6565,5.85761027026126e+18,66561-100
6566,2.1922086088961085e+18,57210-796
6567,6.602871165329137e+18,03896-695
6568,8.703154626633709e+18,86003-038
6569,8.838547405297566e+18,14072-436
6570,4.2590258825303977e+18,06586-330
6571,2.0766151931292603e+18,98148-631
6572,1.4954607599935488e+18,94007-354
6573,3.7754089390116634e+18,15466-880
6574,4.015028701355234e+18,75636-780
6575,4.1999285870177265e+18,48376-712
6576,5.227719090715466e+18,99682-463
6577,2.0673078534652457e+18,67928-949
6578,5.799155297127887e+18,58524-631
6579,2.773044263362448e+18,62652-785
6580,6.083369838836192e+18,84411-246
6581,3.470536811271257e+18,18249-794
6582,7.892999771122267e+18,48660-144
6583,6.544331311487109e+18,51845-440
6584,3.9933504658264617e+18,79100-943
6585,6.883572098380909e+18,79889-319
6586,1.0185435703454872e+18,71470-934
6587,2.908621818363874e+18,79928-461
6588,2.1705383502787612e+18,65267-122
6589,2.41013296703033e+18,33966-304
6590,5.263233356136923e+18,16057-823
6591,7.418993213683756e+18,92883-432
6592,5.712932926716449e+18,54824-549
6593,5.842273946829883e+18,25391-310
6594,2.2139181921078886e+18,84307-777
6595,4.375106797012837e+18,63081-587
6596,2.977895392138218e+18,52803-162
6597,7.278084049289079e+18,02996-847
6598,6.176481094833598e+18,65347-929
6599,3.384051698785496e+18,78314-142
6600,7.411684522111677e+18,65863-551
6601,8.568323392987378e+18,32125-647
6602,4.000494874280225e+18,47562-460
6603,4.4891990794446623e+18,74310-383
6604,4.665624736286796e+18,65638-049
6605,2.458474304079952e+18,84170-282
6606,8.641020107790493e+18,57803-292
6607,6.601951159908877e+18,71926-586
6608,9.70718928112041e+18,93299-560
6609,4.4364118805964324e+18,20537-203
6610,9.024608966613433e+18,30278-499
6611,8.921285847528167e+18,08728-362
6612,4.937269607687087e+18,60998-226
6613,2.2084169264352968e+18,55954-097
6614,3.1708231955667036e+18,47031-533
6615,2.1288575021135124e+18,43020-598
6616,3.7711354989005885e+18,44008-784
6617,1.1381167343107916e+18,38031-891
6618,6.886341078831187e+18,82017-454
6619,4.134273286890707e+18,92985-894
6620,1.5546385382158953e+18,01499-120
6621,9.070897811192079e+18,24814-033
6622,6.762399477548767e+18,02468-315
6623,9.49652795087251e+18,70367-671
6624,3.4851977982904407e+18,98694-898
6625,6.653808267092991e+18,96918-472
6626,8.526694446032288e+18,76000-090
6627,2.2645777574327048e+18,66730-980
6628,1.1493398607882346e+18,23981-314
6629,2.790500479642506e+18,07946-273
6630,8.840338902601949e+18,26575-216
6631,5.055540796005224e+18,75288-863
6632,5.97868054887231e+18,34709-669
6633,5.497994280590862e+18,48471-501
6634,1.339850964358199e+18,57468-302
6635,8.763817557410187e+18,18017-776
6636,1.8764305617310996e+18,04526-985
6637,8.516988851583111e+18,40504-820
6638,2.6664528001531274e+18,98802-191
6639,1.3076116239570076e+18,10184-404
6640,1.4912130408943936e+18,98622-918
6641,8.997361473017393e+18,35717-443
6642,9.729755164001567e+18,21821-583
6643,5.046933918622495e+18,90232-850
6644,5.350196134506926e+18,33607-122
6645,1.8429187630701228e+18,63953-035
6646,6.520115320176516e+18,14261-309
6647,5.450971519667165e+18,76986-198
6648,6.141833875827336e+18,26523-593
6649,4.958405856365882e+18,73197-847
6650,1.2102776060794565e+18,48090-163
6651,6.594692806083058e+18,88969-249
6652,5.367191374560305e+18,28308-579
6653,8.822428695105597e+18,19931-106
6654,4.750943291747523e+18,71731-318
6655,8.981629756486439e+18,49546-976
6656,6.563655467655265e+18,19534-925
6657,1.8723040992160174e+18,29751-863
6658,9.510347275495805e+18,27775-280
6659,5.532588790933008e+18,86668-951
6660,2.411512006301505e+18,30333-569
6661,3.9556381577492183e+18,47031-373
6662,9.84398242821279e+18,50363-520
6663,6.702817479174212e+18,94351-166
6664,7.463662913981749e+18,97565-101
6665,4.82431559875848e+18,86900-214
6666,3.78148632970703e+18,24056-032
6667,5.871292163838115e+18,31069-445
6668,7.726068915766049e+18,12474-780
6669,7.218111894825667e+18,01952-081
6670,5.368114736929822e+18,53161-168
6671,6.256363422215996e+18,43360-790
6672,5.562081096212311e+18,24017-888
6673,4.662853866593938e+18,89644-111
6674,5.147284617299057e+18,74964-664
6675,5.557350990552321e+18,32461-989
6676,4.2820193119285463e+18,78591-108
6677,8.264933320182979e+18,25008-217
6678,1.226852687999791e+18,83865-471
6679,1.971778920608911e+18,67590-124
6680,8.532366255088726e+18,40310-600
6681,4.0229907727598377e+18,76288-642
6682,2.2440863684479342e+18,25143-869
6683,3.865132957271767e+18,91142-172
6684,2.066154187716643e+18,59373-671
6685,5.190004561050476e+18,43001-398
6686,4.1599981873716946e+18,88258-531
6687,6.396157011852791e+18,46560-339
6688,4.2500840226216806e+18,77059-278
6689,5.443269564782832e+18,37194-239
6690,3.057220238831703e+18,96384-353
6691,5.946116867173201e+18,11187-401
6692,4.774331785855063e+18,86412-324
6693,7.222329786405513e+18,31324-061
6694,9.458889330637122e+18,23000-322
6695,3.8044605081649516e+18,01798-765
6696,4.069825391035395e+18,37378-674
6697,1.8928757587688778e+18,28037-789
6698,6.041793797689556e+18,99379-465
6699,9.845027445009068e+18,87695-022
6700,2.1669211580605215e+18,18877-506
6701,6.465847159310436e+18,74911-396
6702,4.0561361053333274e+18,80088-874
6703,4.4294716617735465e+18,79137-904
6704,8.817111673221282e+18,57959-687
6705,1.5405955315639877e+18,48757-981
6706,2.7477171647572777e+18,13925-092
6707,8.398445795404301e+18,07998-535
6708,7.877789320067555e+18,02644-962
6709,8.786330247978449e+18,12706-998
6710,6.768619709837057e+18,78821-836
6711,7.985096790735883e+18,09769-947
6712,5.721915260722809e+18,46291-847
6713,4.326225833302748e+18,95530-525
6714,1.1616402379941036e+18,71393-967
6715,5.897604619467971e+18,74839-472
6716,8.033736520792904e+18,80161-478
6717,3.7274761509781755e+18,97826-672
6718,8.19197298879232e+18,14484-038
6719,3.676863230213716e+18,26241-307
6720,9.523590814795653e+18,46763-507
6721,3.9602496872268513e+18,01808-477
6722,5.799666396254439e+18,71235-513
6723,3.768777980586871e+18,90691-517
6724,1.0149569828480536e+18,99040-110
6725,4.289273755917632e+18,11162-185
6726,8.722459695471683e+18,38145-420
6727,5.489852643069649e+18,11001-074
6728,6.425279491034198e+18,60609-299
6729,9.093552502653074e+18,59401-400
6730,8.096672183862371e+18,74195-063
6731,4.557378779032376e+18,54226-289
6732,2.472760346910078e+18,51231-725
6733,8.165592930856907e+18,27441-012
6734,6.883101044426402e+18,12248-259
6735,6.213256709340129e+18,65571-774
6736,3.537770057891932e+18,75313-460
6737,9.3961570672386e+18,26536-188
6738,8.662923853692753e+18,30486-239
6739,3.881614898868118e+18,43224-955
6740,6.374543409744865e+18,63019-200
6741,8.04528482435258e+18,75013-305
6742,5.825412087849609e+18,75051-862
6743,7.751715154508994e+18,38185-054
6744,6.860622042838905e+18,05568-365
6745,6.063499956240512e+18,87483-959
6746,4.700093087616901e+18,85380-092
6747,7.268933272189832e+18,56690-274
6748,6.840851006066843e+18,34483-558
6749,2.9399535265674583e+18,50146-967
6750,1.882868850246388e+18,10882-941
6751,3.878010945037622e+18,76659-344
6752,2.5702852870316037e+18,02560-180
6753,3.2924992697161697e+18,46228-491
6754,8.568639271280637e+18,32062-269
6755,5.580626150854341e+18,48972-203
6756,3.7109380076938235e+18,41338-561
6757,5.117460670165371e+18,62565-498
6758,1.805332501476831e+18,87400-570
6759,8.689231047218146e+18,23118-772
6760,2.8749048871120113e+18,99633-485
6761,4.891764153157671e+18,03998-219
6762,8.375134034258375e+18,07828-332
6763,5.748557242018033e+18,39097-446
6764,5.806251495652538e+18,27559-503
6765,8.688312385195065e+18,42957-486
6766,1.6890676266558628e+18,40604-397
6767,1.7391769177602414e+18,46012-582
6768,6.170020656360413e+18,48218-824
6769,5.941627243467837e+18,54591-475
6770,1.4243266040318825e+18,08759-218
6771,2.325370173408184e+18,55125-240
6772,7.511287176483147e+18,08605-692
6773,2.5193653704520095e+18,54873-010
6774,2.681168203781102e+18,62645-684
6775,7.324316807341647e+18,45951-398
6776,5.201573660174928e+18,51389-991
6777,8.398840587320125e+18,00117-161
6778,8.337067701810615e+18,12872-802
6779,7.436597864343312e+18,58683-217
6780,2.0675018966128758e+18,09816-618
6781,8.175294988831498e+18,84086-267
6782,6.29769300306746e+18,21576-953
6783,5.205575142733911e+18,48594-439
6784,5.242909840004163e+18,90201-599
6785,4.140887786128147e+18,81287-977
6786,3.8073611509832115e+18,08077-059
6787,8.425692900043335e+18,95896-364
6788,8.694656434024239e+18,32842-939
6789,3.839593819100421e+18,10075-843
6790,2.0431579526655534e+18,35015-483
6791,9.586233742217916e+18,11023-396
6792,2.516566085737243e+18,48657-653
6793,3.2879995078222356e+18,85425-864
6794,4.847131752411693e+18,64338-627
6795,7.63835479828682e+18,92755-219
6796,7.597205137948791e+18,60708-824
6797,4.0472119638926894e+18,59192-708
6798,8.383556931516858e+18,64353-976
6799,3.2283527703971354e+18,25861-492
6800,5.25461031021451e+18,13644-698
6801,7.466791725805275e+18,46973-176
6802,9.228754628585513e+18,41687-422
6803,2.518773527168101e+18,04443-710
6804,5.153493771134984e+18,88861-590
6805,7.688840806936788e+18,88464-237
6806,3.1673257308894326e+18,84968-927
6807,2.9497797640444436e+18,14738-516
6808,7.329836330695475e+18,78873-352
6809,6.813301020889525e+18,77469-310
6810,7.62257509461363e+18,86081-435
6811,5.630620664156982e+18,21152-922
6812,7.57712200882722e+18,14274-897
6813,2.3450043625531443e+18,05744-827
6814,4.3257020466911165e+18,50968-103
6815,1.6977950541824637e+18,62166-503
6816,6.820884649617641e+18,12705-722
6817,7.870052430931175e+18,07091-172
6818,5.289949433108034e+18,64065-602
6819,7.061766020898748e+18,59288-923
6820,9.077573853965915e+18,31533-628
6821,8.324540042650738e+18,26340-513
6822,8.985825306314355e+18,31828-441
6823,9.908168317314093e+18,34911-114
6824,9.1714396960256e+18,51860-199
6825,7.536240806098758e+18,91056-937
6826,1.0011401123063933e+18,53679-602
6827,4.6038313406543647e+18,48160-187
6828,2.1511501999773176e+18,11986-525
6829,5.270480735185198e+18,92808-264
6830,6.523241700758812e+18,42028-768
6831,7.965402652575487e+18,07764-516
6832,6.464645295722464e+18,64093-030
6833,8.988824671710205e+18,93099-611
6834,2.2786931104987126e+18,38125-162
6835,8.608997650379376e+18,95884-578
6836,5.906139212776343e+18,46443-134
6837,5.010527953176828e+18,71485-586
6838,7.322064085785284e+18,45967-973
6839,7.927849102535675e+18,96977-210
6840,3.893653992833084e+18,70182-799
6841,7.416892552104198e+18,69876-573
6842,4.0754514085628605e+18,39790-207
6843,5.83546304332188e+18,80772-699
6844,2.1127652937427748e+18,05650-699
6845,2.1174934140375598e+18,08401-188
6846,3.511671393463885e+18,60032-132
6847,1.9541891187438336e+18,38404-478
6848,9.212017657125426e+18,34325-656
6849,9.492151890358368e+18,79738-745
6850,5.687218498820367e+18,31181-461
6851,7.097533811269152e+18,94464-397
6852,7.631998427519641e+18,11480-235
6853,6.525778461251774e+18,46069-489
6854,4.639353964146414e+18,08855-437
6855,8.119417551039748e+18,58102-718
6856,9.054298435747813e+18,33096-097
6857,9.87065529451665e+18,03814-357
6858,2.937718777419967e+18,43665-125
