marca,ano,qtd_nucleos,qtd_threads,ram,gpu_dedicada,ram_gpu,entradas_usb,duracao_bateria,resolucao_tela,tipo_tela,tela_touch,armazenamento_hdd,armazenamento_ssd,segmento,valor
razer,2011,6,12,32,sim,6,4,145,4K,AMOLED,não,0,1000,jogos_premium,22942
hp,2010,8,11,16,sim,6,3,61,QUADHD,OLED,não,2000,125,jogos_intermediarios,10013
razer,2013,4,6,32,sim,6,4,75,QUADHD,OLED,não,1000,500,jogos_premium,21993
hp,2021,8,15,8,sim,4,4,128,FULLHD,VA,não,0,500,jogos_entrada,8046
razer,2012,6,9,32,sim,6,3,57,FULLHD,AMOLED,não,1000,125,jogos_premium,19501
huawei,2019,12,14,8,não,0,2,576,QUADHD,AMOLED,não,0,1000,premium,25833
hp,2022,8,11,12,sim,8,4,198,QUADHD,VA,não,0,1000,jogos_intermediarios,13032
razer,2017,6,12,8,não,0,3,503,4K,AMOLED,não,0,2000,premium,21435
apple,2018,8,9,16,não,0,3,411,4K,OLED,não,0,250,premium,15094
asus,2017,8,15,6,não,0,3,203,HD,TN,não,250,0,entrada,5806
hp,2022,4,7,4,não,0,2,509,FULLHD,OLED,não,0,250,ultraportatil,17102
asus,2016,10,10,12,não,0,2,281,HD,IPS,não,500,0,intermediario,8785
razer,2015,6,9,16,não,0,3,547,FULLHD,OLED,não,0,2000,premium,24414
asus,2017,4,6,6,não,0,3,273,FULLHD,IPS,sim,0,250,2em1,13561
apple,2018,4,6,8,não,0,2,544,FULLHD,OLED,não,0,2000,premium,21985
lenovo,2013,6,8,16,sim,6,3,83,FULLHD,TN,não,2000,500,jogos_intermediarios,9621
asus,2016,6,6,16,não,0,2,495,QUADHD,IPS,sim,0,500,premium,23801
huawei,2010,8,8,16,não,0,3,440,4K,OLED,não,500,250,premium,20845
asus,2017,12,14,16,não,0,3,417,4K,IPS,sim,0,1000,premium,21673
huawei,2022,4,4,16,não,0,3,478,QUADHD,AMOLED,não,0,2000,premium,17316
lenovo,2022,12,12,12,não,0,3,293,HD,TN,não,1000,1000,entrada,8445
dell,2023,10,20,8,não,0,1,205,HD,TN,não,0,1000,intermediario,10119
asus,2011,2,2,6,não,0,4,404,HD,TN,não,1000,0,entrada,8046
samsung,2013,6,11,4,não,0,3,136,HD,TN,não,0,500,intermediario,6736
samsung,2011,6,12,4,não,0,1,179,HD,OLED,não,0,1000,intermediario,9669
positivo,2016,4,5,12,não,0,2,199,HD,IPS,não,500,0,entrada,5475
dell,2021,12,18,32,sim,6,4,58,QUADHD,OLED,não,0,250,jogos_premium,16007
lenovo,2013,6,11,8,sim,2,3,73,FULLHD,OLED,não,0,1000,jogos_entrada,8428
asus,2014,10,13,8,não,0,2,537,4K,AMOLED,não,1000,250,premium,17939
hp,2023,4,7,12,sim,8,4,125,FULLHD,OLED,não,0,250,jogos_intermediarios,10842
apple,2023,4,7,8,não,0,2,522,4K,OLED,não,0,1000,premium,24574
dell,2021,4,8,8,não,0,4,460,HD,IPS,não,0,250,entrada,9803
hp,2020,12,14,12,sim,4,4,189,FULLHD,OLED,não,0,1000,jogos_entrada,11081
huawei,2018,8,10,16,não,0,2,422,4K,OLED,não,0,500,premium,14970
lenovo,2013,4,7,8,não,0,2,245,FULLHD,AMOLED,sim,250,250,2em1,10679
samsung,2017,10,11,8,não,0,2,594,FULLHD,AMOLED,sim,0,250,2em1,18388
hp,2022,4,4,8,sim,2,4,43,FULLHD,IPS,não,0,1000,jogos_entrada,7213
hp,2013,4,4,12,sim,4,4,126,FULLHD,OLED,não,0,2000,jogos_intermediarios,10542
apple,2013,10,18,16,não,0,3,460,QUADHD,OLED,não,1000,250,premium,18088
huawei,2019,4,8,8,não,0,2,580,FULLHD,OLED,não,0,2000,premium,21331
hp,2014,10,14,6,não,0,3,528,FULLHD,VA,não,2000,125,ultraportatil,17427
asus,2020,6,6,8,não,0,2,547,FULLHD,IPS,não,0,1000,ultraportatil,17277
huawei,2017,8,14,8,não,0,2,543,FULLHD,OLED,não,0,250,premium,24291
apple,2019,10,13,16,não,0,2,420,QUADHD,AMOLED,não,0,1000,premium,23707
hp,2022,4,5,8,sim,2,4,38,FULLHD,IPS,não,0,250,jogos_entrada,7033
xiaomi,2010,8,10,8,não,0,2,589,QUADHD,AMOLED,não,0,500,premium,22653
apple,2018,12,18,8,não,0,3,486,QUADHD,AMOLED,não,0,2000,premium,16681
samsung,2021,8,12,12,sim,6,4,193,4K,OLED,não,0,250,jogos_intermediarios,13177
huawei,2023,6,8,8,não,0,3,464,FULLHD,OLED,não,0,250,premium,22992
positivo,2021,12,21,16,não,0,1,97,HD,IPS,não,1000,0,entrada,5868
xiaomi,2022,8,9,8,não,0,3,475,4K,AMOLED,não,0,250,premium,25302
xiaomi,2014,12,23,16,não,0,2,485,QUADHD,AMOLED,não,250,250,premium,21172
razer,2023,8,10,8,não,0,2,534,4K,OLED,não,0,2000,premium,20678
hp,2022,8,12,64,não,0,2,520,FULLHD,TN,não,0,500,ultraportatil,19213
acer,2017,8,12,4,não,0,2,554,FULLHD,OLED,não,0,250,ultraportatil,16261
samsung,2012,4,6,16,não,0,2,514,FULLHD,OLED,não,500,2000,ultraportatil,19125
acer,2013,2,3,12,não,0,3,359,HD,TN,não,2000,0,entrada,8436
huawei,2018,6,9,16,não,0,3,415,QUADHD,AMOLED,não,0,2000,premium,19077
samsung,2015,8,13,6,não,0,2,550,FULLHD,IPS,não,0,1000,ultraportatil,16464
asus,2011,6,11,6,não,0,2,593,FULLHD,VA,não,1000,500,ultraportatil,18583
samsung,2010,2,3,2,não,0,2,389,HD,IPS,não,1000,0,entrada,9227
apple,2010,12,21,8,não,0,3,490,QUADHD,AMOLED,não,1000,250,premium,20519
acer,2019,6,8,8,não,0,2,523,QUADHD,OLED,não,0,250,premium,18916
huawei,2020,8,14,8,não,0,2,504,QUADHD,OLED,não,0,1000,premium,25663
lenovo,2013,4,5,12,sim,4,4,161,FULLHD,VA,não,2000,2000,jogos_intermediarios,11152
samsung,2010,2,4,12,não,0,2,552,FULLHD,VA,não,2000,250,ultraportatil,15174
samsung,2020,10,20,4,não,0,2,65,HD,TN,não,0,1000,entrada,4711
huawei,2012,4,7,8,não,0,2,516,FULLHD,AMOLED,não,1000,250,premium,19446
acer,2017,10,18,32,não,0,1,212,HD,IPS,não,250,0,intermediario,9516
samsung,2014,8,15,4,não,0,3,528,FULLHD,AMOLED,sim,2000,250,2em1,14553
hp,2017,10,20,6,não,0,2,585,FULLHD,VA,não,0,250,ultraportatil,18495
xiaomi,2013,12,14,16,não,0,3,522,QUADHD,AMOLED,não,2000,250,premium,19811
razer,2010,8,12,16,sim,6,2,183,FULLHD,OLED,não,1000,500,jogos_premium,16059
xiaomi,2018,12,22,16,não,0,3,422,QUADHD,OLED,não,0,500,premium,16117
xiaomi,2020,10,16,8,não,0,2,597,4K,OLED,não,0,500,premium,23871
hp,2015,12,19,12,sim,6,3,176,FULLHD,TN,não,0,500,jogos_intermediarios,11922
razer,2017,12,13,16,sim,6,2,92,4K,OLED,não,0,500,jogos_premium,20621
hp,2017,8,11,12,sim,6,4,129,4K,VA,não,0,500,jogos_intermediarios,12340
apple,2018,4,8,16,não,0,3,555,FULLHD,OLED,não,0,500,premium,25306
asus,2014,4,8,2,não,0,2,167,HD,VA,não,250,0,intermediario,6602
dell,2014,8,14,12,sim,4,2,123,FULLHD,VA,não,2000,125,jogos_entrada,7863
samsung,2014,8,9,32,sim,6,3,124,QUADHD,AMOLED,não,250,1000,jogos_premium,15421
acer,2023,8,8,8,não,0,3,567,FULLHD,OLED,não,0,2000,premium,23558
xiaomi,2018,12,13,8,não,0,3,492,FULLHD,AMOLED,não,0,250,premium,23452
dell,2017,4,4,16,sim,6,4,78,4K,AMOLED,não,0,250,jogos_premium,23173
apple,2020,6,9,8,não,0,2,455,FULLHD,OLED,não,0,250,premium,17333
lenovo,2010,12,12,16,sim,6,4,194,4K,AMOLED,não,2000,500,jogos_premium,19722
acer,2016,4,5,16,não,0,4,295,HD,IPS,não,0,2000,entrada,8680
xiaomi,2017,6,8,16,não,0,2,600,FULLHD,OLED,não,0,250,premium,16260
xiaomi,2013,10,16,16,não,0,3,587,FULLHD,OLED,não,0,2000,premium,21011
hp,2011,6,8,12,não,0,3,599,FULLHD,OLED,não,1000,125,ultraportatil,15964
hp,2022,4,6,32,não,0,3,555,FULLHD,OLED,não,0,500,ultraportatil,16141
asus,2022,8,16,6,não,0,2,120,FULLHD,IPS,sim,0,250,2em1,8682
huawei,2014,8,8,16,não,0,3,483,FULLHD,OLED,não,1000,250,premium,21534
huawei,2014,10,18,8,não,0,3,485,QUADHD,OLED,não,1000,250,premium,16832
positivo,2020,4,5,16,não,0,2,290,HD,IPS,não,250,0,entrada,7403
dell,2023,6,10,16,não,0,4,460,HD,IPS,não,500,1000,entrada,10359
lenovo,2014,4,4,8,não,0,3,111,HD,IPS,não,250,0,intermediario,5924
apple,2015,10,14,8,não,0,2,539,QUADHD,AMOLED,não,0,2000,premium,20446
xiaomi,2022,12,16,8,não,0,3,471,FULLHD,AMOLED,não,0,2000,premium,22820
dell,2012,4,6,16,não,0,3,385,FULLHD,AMOLED,sim,0,1000,2em1,12649
hp,2010,8,9,16,sim,6,2,156,4K,TN,não,500,250,jogos_intermediarios,10730
dell,2011,4,4,16,não,0,3,102,HD,IPS,não,1000,0,entrada,4883
positivo,2014,8,15,12,não,0,4,146,HD,TN,não,2000,0,entrada,5719
acer,2015,6,10,12,não,0,3,326,FULLHD,AMOLED,sim,0,2000,2em1,12302
positivo,2021,6,7,32,não,0,4,234,HD,IPS,não,500,0,entrada,7726
apple,2022,10,12,8,não,0,2,565,4K,AMOLED,não,0,500,premium,26186
acer,2011,2,2,2,não,0,2,580,FULLHD,VA,não,250,2000,ultraportatil,18379
lenovo,2015,8,12,12,sim,6,1,158,4K,IPS,não,0,1000,jogos_intermediarios,12743
asus,2013,6,7,16,não,0,2,513,FULLHD,AMOLED,não,250,250,premium,22121
dell,2021,4,8,64,não,0,1,491,HD,TN,não,500,0,intermediario,13162
hp,2014,4,8,12,sim,4,1,110,FULLHD,OLED,não,1000,500,jogos_entrada,7574
razer,2023,6,12,16,não,0,3,552,QUADHD,OLED,não,0,1000,premium,19338
xiaomi,2010,10,12,16,não,0,3,538,4K,AMOLED,não,0,250,premium,18116
apple,2010,10,15,8,não,0,2,439,QUADHD,AMOLED,não,0,2000,premium,17633
positivo,2019,8,13,12,não,0,4,250,HD,TN,não,250,0,entrada,7231
xiaomi,2015,6,10,8,não,0,2,548,QUADHD,AMOLED,não,0,250,premium,20977
apple,2014,6,11,16,não,0,3,566,QUADHD,AMOLED,não,0,1000,premium,21252
apple,2010,8,11,16,não,0,2,593,QUADHD,OLED,não,500,250,premium,16639
samsung,2021,10,19,32,não,0,3,569,FULLHD,TN,não,0,500,ultraportatil,16184
xiaomi,2022,12,22,8,não,0,3,427,4K,OLED,não,0,500,premium,21542
acer,2011,4,6,4,não,0,2,521,FULLHD,IPS,não,2000,250,ultraportatil,18558
lenovo,2011,4,6,2,não,0,3,296,HD,VA,não,2000,0,intermediario,8784
hp,2022,12,23,12,sim,4,4,78,FULLHD,TN,não,0,2000,jogos_entrada,9680
lenovo,2014,4,6,32,sim,6,4,33,4K,AMOLED,não,2000,2000,jogos_premium,17254
asus,2013,4,5,12,não,0,2,559,FULLHD,VA,não,250,2000,ultraportatil,20035
xiaomi,2012,8,8,16,não,0,2,485,QUADHD,OLED,não,500,250,premium,22824
lenovo,2021,10,18,12,sim,2,4,42,FULLHD,VA,não,0,250,jogos_entrada,7520
dell,2017,10,16,12,sim,4,4,149,FULLHD,TN,não,0,1000,jogos_entrada,9958
positivo,2013,6,7,6,não,0,3,163,HD,TN,não,500,0,entrada,5273
samsung,2016,6,12,2,não,0,2,590,FULLHD,TN,não,0,250,ultraportatil,17210
samsung,2016,4,4,16,sim,4,2,129,FULLHD,VA,não,0,250,jogos_intermediarios,10654
samsung,2016,10,16,8,sim,4,4,173,FULLHD,IPS,não,0,2000,jogos_entrada,9230
asus,2022,4,5,64,não,0,2,564,FULLHD,IPS,sim,0,1000,2em1,15729
hp,2022,12,22,12,sim,4,4,91,FULLHD,VA,não,0,500,jogos_entrada,9325
razer,2017,8,10,16,não,0,2,508,4K,OLED,não,0,250,premium,15734
samsung,2015,10,11,12,sim,2,3,61,FULLHD,VA,não,0,1000,jogos_entrada,7927
lenovo,2013,4,4,8,não,0,2,595,FULLHD,VA,não,0,500,ultraportatil,16110
dell,2017,8,15,6,não,0,1,565,HD,IPS,não,1000,0,entrada,12976
xiaomi,2019,12,20,8,não,0,3,462,4K,AMOLED,não,0,1000,premium,19306
hp,2010,10,15,12,sim,6,2,44,FULLHD,TN,não,2000,2000,jogos_intermediarios,10998
asus,2023,4,4,32,não,0,3,466,HD,VA,não,0,500,intermediario,13687
positivo,2016,8,15,32,não,0,4,182,HD,IPS,não,0,500,entrada,6641
lenovo,2023,8,8,16,não,0,3,434,4K,AMOLED,não,0,250,premium,24012
huawei,2017,10,19,16,não,0,3,558,4K,AMOLED,não,0,2000,premium,27391
asus,2012,4,7,2,não,0,3,185,HD,IPS,não,1000,0,intermediario,8322
samsung,2019,6,8,6,não,0,1,469,HD,TN,não,500,0,intermediario,12091
razer,2017,12,12,16,sim,6,4,185,4K,OLED,não,0,250,jogos_premium,22644
acer,2021,10,12,16,sim,6,4,76,4K,AMOLED,não,0,1000,jogos_premium,16195
lenovo,2014,10,19,2,não,0,2,496,FULLHD,AMOLED,sim,0,2000,2em1,16553
acer,2015,10,13,8,não,0,2,490,QUADHD,AMOLED,não,0,1000,premium,20254
asus,2014,4,5,16,não,0,3,453,FULLHD,IPS,sim,2000,250,2em1,13954
huawei,2019,6,9,8,não,0,2,441,4K,OLED,não,0,500,premium,19427
samsung,2017,4,4,16,sim,4,2,55,4K,TN,não,0,1000,jogos_intermediarios,9397
apple,2015,8,11,16,não,0,3,495,FULLHD,OLED,não,0,2000,premium,18899
dell,2022,8,15,16,sim,12,4,51,QUADHD,AMOLED,não,0,500,jogos_premium,15970
xiaomi,2016,6,9,16,não,0,2,526,FULLHD,AMOLED,não,0,250,premium,17389
huawei,2013,6,10,8,não,0,3,499,FULLHD,AMOLED,não,250,250,premium,15122
samsung,2012,4,4,16,sim,4,1,49,FULLHD,IPS,não,2000,2000,jogos_intermediarios,10075
apple,2016,12,19,8,não,0,3,573,FULLHD,AMOLED,não,0,1000,premium,18664
lenovo,2015,4,7,16,não,0,2,425,HD,VA,não,250,0,intermediario,10867
hp,2019,10,14,8,sim,2,4,140,FULLHD,OLED,não,0,2000,jogos_entrada,9964
xiaomi,2011,12,20,16,não,0,3,498,QUADHD,AMOLED,não,2000,250,premium,21445
razer,2022,4,7,16,sim,8,4,67,FULLHD,AMOLED,não,0,250,jogos_premium,18183
hp,2011,4,5,12,sim,6,1,122,QUADHD,TN,não,1000,250,jogos_intermediarios,9210
xiaomi,2012,4,6,16,não,0,2,504,QUADHD,OLED,não,1000,250,premium,20254
dell,2011,6,10,32,sim,6,3,196,4K,AMOLED,não,250,250,jogos_premium,25107
asus,2019,12,24,16,não,0,3,526,FULLHD,VA,não,0,1000,ultraportatil,20883
huawei,2020,10,18,16,não,0,2,400,4K,OLED,não,0,250,premium,24600
huawei,2012,8,13,16,não,0,3,450,4K,AMOLED,não,250,250,premium,17967
razer,2013,4,6,16,sim,6,1,113,FULLHD,AMOLED,não,250,2000,jogos_premium,18674
apple,2021,10,19,8,não,0,2,474,4K,AMOLED,não,0,250,premium,21768
xiaomi,2021,8,16,8,não,0,2,569,QUADHD,OLED,não,0,2000,premium,26931
razer,2017,10,14,32,sim,6,1,133,QUADHD,OLED,não,0,250,jogos_premium,19673
hp,2019,6,9,16,sim,4,4,31,QUADHD,OLED,não,0,2000,jogos_intermediarios,11289
huawei,2023,8,11,16,não,0,2,525,FULLHD,OLED,não,0,1000,premium,16766
apple,2017,10,14,8,não,0,2,491,QUADHD,AMOLED,não,0,1000,premium,19725
dell,2023,8,12,8,não,0,2,561,QUADHD,IPS,sim,0,2000,premium,18347
hp,2010,12,17,12,sim,6,1,71,4K,TN,não,1000,1000,jogos_intermediarios,10916
xiaomi,2013,12,13,16,não,0,2,452,FULLHD,OLED,não,2000,250,premium,16483
apple,2019,6,10,8,não,0,2,468,4K,OLED,não,0,250,premium,19770
lenovo,2021,4,5,12,sim,2,4,129,FULLHD,IPS,não,0,250,jogos_entrada,6921
dell,2022,4,4,12,não,0,2,448,FULLHD,AMOLED,sim,0,2000,2em1,15360
positivo,2016,6,8,4,não,0,2,285,HD,TN,não,250,0,entrada,7270
positivo,2012,6,11,2,não,0,4,214,HD,IPS,não,2000,0,entrada,6706
apple,2016,8,10,16,não,0,2,573,QUADHD,OLED,não,0,500,premium,21394
apple,2014,4,7,8,não,0,2,501,4K,AMOLED,não,0,250,premium,21384
acer,2020,6,7,6,não,0,3,519,FULLHD,VA,não,0,500,ultraportatil,18255
razer,2019,10,20,16,não,0,2,445,QUADHD,AMOLED,não,0,250,premium,22320
huawei,2019,8,15,16,não,0,2,414,FULLHD,OLED,não,0,250,premium,22305
razer,2021,4,4,16,sim,6,4,97,FULLHD,OLED,não,0,1000,jogos_premium,11727
apple,2019,6,9,8,não,0,2,489,QUADHD,OLED,não,0,2000,premium,20427
huawei,2020,8,11,16,não,0,2,565,4K,OLED,não,0,2000,premium,21451
asus,2015,8,13,32,não,0,3,510,FULLHD,AMOLED,sim,0,250,2em1,16196
hp,2018,6,12,4,não,0,2,588,FULLHD,TN,não,0,1000,ultraportatil,17069
dell,2019,6,9,4,não,0,3,218,HD,IPS,não,0,250,entrada,7051
asus,2023,10,17,4,não,0,3,447,FULLHD,AMOLED,sim,0,500,2em1,14346
xiaomi,2020,8,9,8,não,0,3,430,4K,AMOLED,não,0,2000,premium,23448
lenovo,2021,6,11,12,sim,6,4,158,QUADHD,TN,não,0,250,jogos_intermediarios,10951
huawei,2015,4,5,16,não,0,3,589,FULLHD,OLED,não,0,2000,premium,20033
asus,2022,10,19,16,não,0,3,555,FULLHD,IPS,não,0,1000,ultraportatil,16324
apple,2020,6,11,16,não,0,2,579,FULLHD,AMOLED,não,0,2000,premium,18158
lenovo,2022,4,4,32,sim,6,4,68,QUADHD,AMOLED,não,0,250,jogos_premium,15473
acer,2023,10,16,12,sim,6,4,120,4K,IPS,não,0,250,jogos_intermediarios,11338
apple,2017,6,7,8,não,0,2,471,QUADHD,AMOLED,não,0,250,premium,23147
xiaomi,2012,12,16,16,não,0,3,443,FULLHD,AMOLED,não,250,250,premium,20878
huawei,2023,10,17,8,não,0,3,514,QUADHD,AMOLED,não,0,2000,premium,20538
asus,2022,12,22,6,não,0,3,599,FULLHD,VA,não,0,1000,ultraportatil,16456
hp,2011,4,5,12,não,0,2,559,FULLHD,TN,não,250,125,ultraportatil,15983
samsung,2011,12,19,12,sim,6,3,183,4K,TN,não,2000,2000,jogos_intermediarios,13697
asus,2021,6,12,8,não,0,2,591,FULLHD,IPS,sim,0,250,premium,17422
asus,2016,6,10,16,não,0,2,426,FULLHD,AMOLED,não,0,250,premium,23362
dell,2014,4,4,32,não,0,2,304,FULLHD,AMOLED,sim,0,250,2em1,14399
asus,2015,10,20,2,não,0,1,504,HD,IPS,não,500,0,entrada,11265
lenovo,2020,10,15,16,não,0,3,564,FULLHD,OLED,não,0,2000,premium,17891
asus,2010,4,6,6,não,0,2,329,HD,OLED,não,500,0,intermediario,10799
huawei,2022,10,11,8,não,0,3,562,QUADHD,OLED,não,0,500,premium,19540
positivo,2010,2,4,8,não,0,1,231,HD,TN,não,1000,0,entrada,6802
xiaomi,2010,10,18,8,não,0,3,534,FULLHD,OLED,não,250,250,premium,23268
hp,2019,8,13,12,sim,4,4,165,FULLHD,OLED,não,0,500,jogos_intermediarios,11424
xiaomi,2018,12,22,16,não,0,3,402,FULLHD,OLED,não,0,1000,premium,22947
razer,2016,12,24,16,sim,6,4,167,QUADHD,OLED,não,0,2000,jogos_premium,25097
razer,2013,8,12,16,não,0,2,489,4K,OLED,não,0,250,premium,18123
huawei,2011,8,8,16,não,0,3,443,4K,OLED,não,0,2000,premium,24493
dell,2022,8,12,8,não,0,2,186,HD,TN,não,0,2000,intermediario,8339
xiaomi,2022,4,4,16,não,0,3,495,FULLHD,OLED,não,0,2000,premium,23963
dell,2018,8,12,64,não,0,3,49,FULLHD,AMOLED,sim,0,250,2em1,11258
asus,2019,4,4,6,não,0,3,573,FULLHD,IPS,não,0,1000,ultraportatil,19881
razer,2017,4,6,16,não,0,2,518,QUADHD,AMOLED,não,0,500,premium,22614
huawei,2014,8,11,16,não,0,3,455,4K,AMOLED,não,250,250,premium,17892
xiaomi,2018,8,16,16,não,0,3,437,4K,OLED,não,0,250,premium,16710
acer,2011,6,7,16,não,0,4,525,HD,TN,não,0,250,entrada,10585
apple,2018,12,13,16,não,0,2,593,4K,OLED,não,0,250,premium,21678
dell,2017,10,16,6,não,0,1,254,HD,TN,não,2000,0,intermediario,9783
razer,2017,8,12,16,não,0,2,466,4K,OLED,não,0,250,premium,22470
positivo,2019,6,11,16,não,0,2,82,HD,TN,não,1000,0,entrada,4722
asus,2021,6,10,12,não,0,2,114,HD,OLED,não,500,0,intermediario,7411
huawei,2021,10,19,16,não,0,3,557,4K,OLED,não,0,250,premium,27104
asus,2021,12,23,32,não,0,2,595,HD,IPS,não,250,0,entrada,14518
samsung,2023,4,5,64,não,0,2,503,FULLHD,VA,não,0,1000,ultraportatil,15981
apple,2012,6,7,8,não,0,3,427,QUADHD,AMOLED,não,0,2000,premium,19676
asus,2021,8,8,12,não,0,2,523,FULLHD,OLED,não,0,250,ultraportatil,17976
positivo,2012,2,4,16,não,0,1,91,HD,TN,não,2000,0,entrada,4942
hp,2011,2,3,12,sim,4,3,64,FULLHD,VA,não,0,250,jogos_entrada,7414
positivo,2023,4,5,6,não,0,1,134,HD,TN,não,1000,1000,entrada,6018
asus,2021,10,12,6,não,0,1,30,HD,IPS,não,500,0,entrada,4445
hp,2023,10,20,12,sim,8,4,136,QUADHD,OLED,não,0,500,jogos_intermediarios,12916
acer,2018,10,14,8,sim,2,4,31,FULLHD,TN,não,0,1000,jogos_entrada,7722
xiaomi,2010,6,6,16,não,0,2,579,4K,OLED,não,500,250,premium,18160
acer,2010,6,10,8,não,0,3,511,FULLHD,IPS,sim,250,250,2em1,14147
lenovo,2019,6,9,8,não,0,2,504,FULLHD,AMOLED,não,0,500,premium,20453
huawei,2016,12,19,8,não,0,2,567,QUADHD,OLED,não,0,2000,premium,25063
acer,2019,12,12,16,sim,6,4,50,QUADHD,AMOLED,não,0,1000,jogos_premium,22372
xiaomi,2011,10,11,16,não,0,3,573,4K,OLED,não,0,250,premium,25731
dell,2010,4,6,8,sim,2,2,65,FULLHD,IPS,não,250,125,jogos_entrada,6826
acer,2021,10,17,12,sim,6,4,82,FULLHD,IPS,não,0,2000,jogos_intermediarios,10510
dell,2019,6,10,8,não,0,2,245,HD,IPS,não,250,0,entrada,6703
lenovo,2010,2,2,8,sim,4,4,170,FULLHD,TN,não,0,250,jogos_entrada,8838
acer,2020,8,13,16,sim,6,4,50,4K,AMOLED,não,0,250,jogos_premium,23557
razer,2010,10,19,32,sim,6,1,156,QUADHD,OLED,não,2000,2000,jogos_premium,24869
dell,2010,2,2,8,sim,4,3,128,FULLHD,OLED,não,250,500,jogos_entrada,7615
huawei,2018,8,14,16,não,0,2,540,4K,AMOLED,não,0,500,premium,17404
lenovo,2020,8,16,12,sim,2,4,92,FULLHD,VA,não,0,1000,jogos_entrada,8592
dell,2023,8,14,32,não,0,3,320,FULLHD,AMOLED,sim,0,500,2em1,13585
positivo,2020,8,9,4,não,0,3,266,HD,IPS,não,250,0,entrada,7161
hp,2010,2,3,8,não,0,2,548,FULLHD,TN,não,0,250,ultraportatil,14909
huawei,2018,12,12,16,não,0,2,585,4K,OLED,não,0,2000,premium,24366
lenovo,2011,8,14,12,sim,4,4,156,QUADHD,OLED,não,250,1000,jogos_intermediarios,12030
hp,2019,10,13,8,sim,4,4,125,FULLHD,OLED,não,0,500,jogos_entrada,8608
acer,2020,8,13,16,não,0,3,550,4K,AMOLED,não,0,1000,premium,19477
xiaomi,2013,8,13,16,não,0,3,590,QUADHD,OLED,não,0,2000,premium,26015
lenovo,2021,8,12,16,sim,6,4,189,QUADHD,AMOLED,não,0,250,jogos_premium,20041
samsung,2015,4,5,4,não,0,3,439,HD,IPS,não,2000,0,intermediario,11026
dell,2014,8,12,12,não,0,3,250,HD,OLED,não,2000,0,intermediario,10712
samsung,2017,4,4,8,não,0,3,434,HD,IPS,não,500,0,entrada,10231
lenovo,2012,6,11,16,sim,6,4,109,4K,OLED,não,1000,500,jogos_premium,14332
hp,2017,4,4,16,não,0,3,516,FULLHD,IPS,não,0,1000,ultraportatil,13919
hp,2022,10,19,16,não,0,2,566,FULLHD,TN,não,0,250,ultraportatil,18903
asus,2013,4,5,12,não,0,2,372,FULLHD,AMOLED,sim,500,250,2em1,14343
apple,2018,4,4,16,não,0,3,473,QUADHD,AMOLED,não,0,250,premium,20305
asus,2016,10,14,8,não,0,4,280,HD,TN,não,500,0,entrada,8031
samsung,2012,12,12,12,sim,4,3,158,FULLHD,VA,não,500,500,jogos_intermediarios,12372
huawei,2013,6,6,16,não,0,2,554,4K,AMOLED,não,250,250,premium,22245
apple,2017,6,10,8,não,0,3,488,4K,AMOLED,não,0,250,premium,22946
huawei,2010,4,6,16,não,0,2,485,QUADHD,AMOLED,não,1000,250,premium,18330
xiaomi,2016,4,6,16,não,0,3,534,QUADHD,AMOLED,não,0,1000,premium,18725
huawei,2018,4,7,8,não,0,2,475,4K,OLED,não,0,250,premium,15994
acer,2012,6,8,16,não,0,1,148,HD,IPS,não,0,250,entrada,5223
acer,2015,10,11,8,não,0,2,454,HD,VA,não,500,0,intermediario,13262
huawei,2011,6,12,16,não,0,2,472,4K,OLED,não,2000,250,premium,20889
positivo,2010,6,7,2,não,0,4,30,HD,TN,não,0,2000,entrada,3689
asus,2010,2,2,2,não,0,4,417,HD,VA,não,250,0,intermediario,11658
razer,2013,4,4,16,não,0,3,487,FULLHD,AMOLED,não,250,250,premium,21340
lenovo,2021,12,21,4,não,0,2,537,FULLHD,IPS,não,0,250,ultraportatil,16122
lenovo,2021,10,16,16,sim,6,4,64,4K,AMOLED,não,0,2000,jogos_premium,21119
huawei,2023,6,6,8,não,0,3,459,4K,AMOLED,não,0,500,premium,18972
razer,2015,12,12,32,sim,6,3,75,QUADHD,AMOLED,não,0,250,jogos_premium,18783
acer,2018,8,10,16,sim,6,1,185,QUADHD,OLED,não,0,250,jogos_intermediarios,12398
huawei,2015,12,13,16,não,0,3,588,4K,OLED,não,0,1000,premium,24787
apple,2012,10,11,8,não,0,2,423,4K,OLED,não,2000,250,premium,15180
dell,2018,4,4,16,não,0,3,548,4K,AMOLED,não,0,250,premium,21495
samsung,2023,10,20,16,sim,8,4,79,4K,AMOLED,não,0,2000,jogos_premium,15128
samsung,2010,4,4,16,sim,6,4,73,QUADHD,AMOLED,não,2000,1000,jogos_premium,22872
acer,2018,6,11,2,não,0,2,452,HD,IPS,não,250,0,entrada,10474
xiaomi,2014,8,13,8,não,0,2,581,4K,AMOLED,não,500,250,premium,17462
positivo,2018,4,5,8,não,0,3,171,HD,TN,não,500,0,entrada,5656
asus,2010,4,4,8,não,0,2,463,QUADHD,AMOLED,sim,1000,250,premium,18608
dell,2022,4,4,12,sim,6,4,63,QUADHD,IPS,não,0,250,jogos_intermediarios,8523
lenovo,2020,6,9,16,sim,4,4,83,QUADHD,IPS,não,0,250,jogos_intermediarios,10249
